# YHDA_VERSION=0.5
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=FREQ_SUPPORT_LOWER
# STEP_NAME=Frekans Destek Rezervi — negatif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
time_s;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
13,800000;50,451421;-20,024226;65,037281;130,074562;-20,240652;0,010251;1;1600,372648;153,979058
13,820000;50,449773;-20,016132;65,037336;130,074673;-20,300621;0,008703;1;1600,181949;153,977445
13,840000;50,450569;-20,067042;65,037392;130,074784;-20,435741;-0,018019;1;1600,054003;153,977449
13,860000;50,449834;-20,013332;65,037448;130,074895;-20,319167;-0,025220;1;1599,672377;154,047580
13,880000;50,450482;-19,972454;65,037503;130,075006;-20,303792;0,012436;1;1600,235952;153,972107
13,900000;50,448877;-20,011675;65,037559;130,075118;-20,383741;-0,014182;1;1600,297077;154,010528
13,920000;50,450167;-19,948570;65,037614;130,075228;-20,251431;-0,011687;1;1600,121387;153,988822
13,940000;50,449861;-19,989854;65,037670;130,075339;-20,242808;0,012186;1;1599,744920;154,028284
13,960000;50,448970;-19,982723;65,037725;130,075450;-20,266324;0,008152;1;1599,732801;154,030242
13,980000;50,450125;-19,987925;65,037781;130,075561;-20,318730;0,015788;1;1599,621701;154,043450
14,000000;50,450348;-20,047204;65,037836;130,075673;-20,422585;-0,020598;1;1600,495314;153,962031
14,020000;50,450251;-19,976392;65,037892;130,075784;-20,250663;0,025288;1;1599,937439;154,021433
14,040000;50,450883;-19,990590;65,037947;130,075895;-20,316623;-0,005246;1;1600,149937;153,969139
14,060000;50,450452;-19,968976;65,038003;130,076006;-20,245290;-0,028615;1;1600,196994;154,030925
14,080000;50,450351;-20,043099;65,038059;130,076117;-20,380870;0,001591;1;1599,963898;154,003793
14,100000;50,450499;-19,961097;65,038114;130,076228;-20,221505;0,016508;1;1600,034400;153,997961
14,120000;50,449425;-20,005232;65,038170;130,076339;-20,299855;-0,004883;1;1600,107773;153,989961
14,140000;50,450521;-20,004612;65,038225;130,076450;-20,314631;-0,024896;1;1600,112810;153,984056
14,160000;50,449125;-20,045458;65,038281;130,076562;-20,279875;0,009872;1;1599,628810;153,975545
14,180000;50,449571;-19,992700;65,038336;130,076673;-20,278729;0,016740;1;1599,636469;154,014745
14,200000;50,450419;-19,964136;65,038392;130,076784;-20,217407;-0,004669;1;1599,865285;154,017014
14,220000;50,449934;-19,968456;65,038447;130,076895;-20,327942;0,027182;1;1600,131638;154,002105
14,240000;50,449063;-20,029403;65,038503;130,077006;-20,348496;-0,011941;1;1599,920785;154,006273
14,260000;50,449626;-20,023588;65,038559;130,077117;-20,318463;0,007690;1;1599,917093;153,981958
14,280000;50,450201;-19,993244;65,038614;130,077228;-20,284876;0,002804;1;1600,045379;153,975320
14,300000;50,449722;-20,016175;65,038670;130,077339;-20,326261;0,015842;1;1600,073023;154,008588
14,320000;50,450570;-20,018770;65,038725;130,077451;-20,346765;-0,016235;1;1600,470086;153,979699
14,340000;50,449422;-20,036164;65,038781;130,077562;-20,320543;-0,009940;1;1600,099889;154,031088
14,360000;50,450509;-20,009285;65,038837;130,077673;-20,316701;-0,018874;1;1599,623428;154,003116
14,380000;50,449706;-19,956442;65,038892;130,077784;-20,245208;-0,007969;1;1600,072304;153,993978
14,400000;50,450086;-20,018196;65,038948;130,077895;-20,299396;-0,016952;1;1599,967679;153,990868
14,420000;50,449353;-20,035231;65,039003;130,078006;-20,324126;0,009540;1;1600,415229;153,991343
14,440000;50,450135;-19,983020;65,039059;130,078117;-20,319222;-0,018569;1;1599,686017;153,977300
14,460000;50,449217;-19,970449;65,039114;130,078228;-20,288115;-0,022767;1;1599,557311;153,986066
14,480000;50,450859;-20,049161;65,039170;130,078340;-20,321039;-0,007672;1;1599,659281;154,020151
14,500000;50,450746;-20,082699;65,039226;130,078451;-20,396640;-0,024812;1;1600,418311;153,967497
14,520000;50,451569;-19,986723;65,039281;130,078562;-20,302771;0,018240;1;1599,930598;154,008161
14,540000;50,449775;-20,032552;65,039337;130,078674;-20,335464;-0,013324;1;1600,144280;153,990812
14,560000;50,450513;-19,999067;65,039392;130,078785;-20,305489;-0,006316;1;1600,239835;153,959755
14,580000;50,450208;-20,035192;65,039448;130,078896;-20,382607;-0,011789;1;1600,072672;154,024635
14,600000;50,449951;-19,996260;65,039504;130,079007;-20,339222;0,001817;1;1599,865664;153,985965
14,620000;50,450115;-20,041402;65,039559;130,079119;-20,368614;-0,017581;1;1600,194108;153,988152
14,640000;50,450071;-19,992690;65,039615;130,079230;-20,288788;-0,028291;1;1600,299759;153,997422
14,660000;50,449421;-20,028921;65,039670;130,079341;-20,338238;-0,018610;1;1599,738002;154,053895
14,680000;50,450449;-19,951421;65,039726;130,079452;-20,295388;0,001747;1;1599,934154;154,005943
14,700000;50,450441;-20,003141;65,039781;130,079563;-20,320703;0,007981;1;1599,640672;154,004008
14,720000;50,449637;-19,982934;65,039837;130,079674;-20,303768;-0,015223;1;1599,923762;153,963538
14,740000;50,449437;-20,034737;65,039893;130,079785;-20,299541;-0,003872;1;1600,350699;154,004842
14,760000;50,449672;-20,041629;65,039948;130,079897;-20,386926;-0,013116;1;1599,643586;154,002464
14,780000;50,449808;-19,997934;65,040004;130,080008;-20,345700;-0,006373;1;1599,852650;153,985357
14,800000;50,450130;-19,981604;65,040059;130,080119;-20,329607;0,003632;1;1599,869516;153,940545
14,820000;50,450502;-19,971504;65,040115;130,080230;-20,271474;-0,010816;1;1600,238863;153,991575
14,840000;50,450237;-19,987769;65,040170;130,080341;-20,303266;-0,009077;1;1600,176547;154,006094
14,860000;50,451069;-20,026133;65,040226;130,080452;-20,374784;-0,022173;1;1600,121314;153,984466
14,880000;50,450026;-19,986292;65,040281;130,080563;-20,247777;-0,005087;1;1600,218086;154,031371
14,900000;50,450221;-19,994260;65,040337;130,080674;-20,263771;0,019925;1;1600,442703;154,002548
14,920000;50,450155;-20,063638;65,040393;130,080785;-20,413978;-0,011361;1;1600,136853;153,993739
14,940000;50,450739;-20,020281;65,040448;130,080897;-20,342156;-0,000136;1;1599,987724;154,023922
14,960000;50,448450;-20,025030;65,040504;130,081008;-20,346968;0,022668;1;1599,953733;153,965357
14,980000;50,450243;-19,935861;65,040559;130,081119;-20,286516;0,010206;1;1600,245876;154,000630
15,000000;50,450041;-19,960325;65,040615;130,081230;-20,285183;0,026546;1;1599,975841;153,954307
