# YHDA_VERSION=0.7.0
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=BESS_MIN_ENERGY_POS200
# STEP_NAME=Minimum enerji seviyesi — Δf = +200 mHz
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
16.8.2026 09:14:09,3s;8694;50,000224;50,200000;-10,007596;10;72,224068;36,112034;-10,128928
16.8.2026 09:14:09,4s;8695;49,999826;50,200000;-9,974444;10;72,224345;36,112173;-10,098961
16.8.2026 09:14:09,5s;8696;49,999947;50,200000;-9,997720;10;72,224623;36,112312;-10,163123
16.8.2026 09:14:09,6s;8697;50,000032;50,200000;-9,971834;10;72,224900;36,112450;-10,058883
16.8.2026 09:14:09,7s;8698;49,999766;50,200000;-9,983613;10;72,225178;36,112589;-10,110275
16.8.2026 09:14:09,8s;8699;50,000117;50,200000;-10,019034;10;72,225456;36,112728;-10,136518
16.8.2026 09:14:09,9s;8700;50,000048;50,200000;-9,994549;10;72,225733;36,112867;-10,089875
16.8.2026 09:14:10,0s;8701;49,999489;50,200000;-10,003905;10;72,226011;36,113006;-10,137702
16.8.2026 09:14:10,1s;8702;50,000359;50,200000;-9,984987;10;72,226289;36,113144;-10,105735
16.8.2026 09:14:10,2s;8703;49,999985;50,200000;-10,005616;10;72,226567;36,113283;-10,138378
16.8.2026 09:14:10,3s;8704;49,999809;50,200000;-10,003209;10;72,226845;36,113422;-10,118191
16.8.2026 09:14:10,4s;8705;50,000086;50,200000;-9,984766;10;72,227122;36,113561;-10,077898
16.8.2026 09:14:10,5s;8706;49,999891;50,200000;-10,028056;10;72,227400;36,113700;-10,123133
16.8.2026 09:14:10,6s;8707;49,999764;50,200000;-10,006806;10;72,227678;36,113839;-10,116954
16.8.2026 09:14:10,7s;8708;50,000164;50,200000;-10,040365;10;72,227957;36,113979;-10,114144
16.8.2026 09:14:10,8s;8709;49,999788;50,200000;-10,008538;10;72,228235;36,114118;-10,120594
16.8.2026 09:14:10,9s;8710;50,000274;50,200000;-10,009831;10;72,228513;36,114257;-10,119388
16.8.2026 09:14:11,0s;8711;50,000153;50,200000;-9,950933;10;72,228790;36,114395;-10,081437
16.8.2026 09:14:11,1s;8712;49,999962;50,200000;-10,004322;10;72,229068;36,114534;-10,105477
16.8.2026 09:14:11,2s;8713;50,000043;50,200000;-9,966870;10;72,229345;36,114672;-10,103295
16.8.2026 09:14:11,3s;8714;50,000151;50,200000;-9,971888;10;72,229622;36,114811;-10,086501
16.8.2026 09:14:11,4s;8715;49,999993;50,200000;-10,014391;10;72,229900;36,114950;-10,142791
16.8.2026 09:14:11,5s;8716;49,999804;50,200000;-10,003364;10;72,230178;36,115089;-10,129177
16.8.2026 09:14:11,6s;8717;49,999713;50,200000;-10,044986;10;72,230457;36,115228;-10,151738
16.8.2026 09:14:11,7s;8718;49,999918;50,200000;-9,994170;10;72,230734;36,115367;-10,135509
16.8.2026 09:14:11,8s;8719;50,000120;50,200000;-10,000753;10;72,231012;36,115506;-10,130009
16.8.2026 09:14:11,9s;8720;49,999773;50,200000;-9,988608;10;72,231289;36,115645;-10,128217
16.8.2026 09:14:12,0s;8721;49,999712;50,200000;-9,984157;10;72,231567;36,115783;-10,122969
16.8.2026 09:14:12,1s;8722;49,999975;50,200000;-10,029879;10;72,231845;36,115923;-10,157060
16.8.2026 09:14:12,2s;8723;49,999972;50,200000;-9,978813;10;72,232123;36,116061;-10,110619
16.8.2026 09:14:12,3s;8724;50,000058;50,200000;-10,039092;10;72,232401;36,116201;-10,145352
16.8.2026 09:14:12,4s;8725;49,999926;50,200000;-9,997355;10;72,232679;36,116340;-10,103328
16.8.2026 09:14:12,5s;8726;50,000308;50,200000;-9,955819;10;72,232956;36,116478;-10,076885
16.8.2026 09:14:12,6s;8727;49,999988;50,200000;-10,029248;10;72,233234;36,116617;-10,134731
16.8.2026 09:14:12,7s;8728;50,000139;50,200000;-9,995873;10;72,233512;36,116756;-10,120177
16.8.2026 09:14:12,8s;8729;49,999743;50,200000;-9,950555;10;72,233788;36,116894;-10,078939
16.8.2026 09:14:12,9s;8730;50,000165;50,200000;-9,989498;10;72,234066;36,117033;-10,119706
16.8.2026 09:14:13,0s;8731;49,999890;50,200000;-10,002899;10;72,234344;36,117172;-10,109246
16.8.2026 09:14:13,1s;8732;49,999996;50,200000;-10,049919;10;72,234623;36,117311;-10,177008
16.8.2026 09:14:13,2s;8733;50,000266;50,200000;-10,046282;10;72,234902;36,117451;-10,190938
16.8.2026 09:14:13,3s;8734;49,999830;50,200000;-10,005763;10;72,235180;36,117590;-10,113144
16.8.2026 09:14:13,4s;8735;49,999536;50,200000;-9,939294;10;72,235456;36,117728;-10,087166
16.8.2026 09:14:13,5s;8736;50,000326;50,200000;-10,021441;10;72,235734;36,117867;-10,149168
16.8.2026 09:14:13,6s;8737;49,999688;50,200000;-9,982394;10;72,236012;36,118006;-10,102451
16.8.2026 09:14:13,7s;8738;49,999739;50,200000;-10,006479;10;72,236290;36,118145;-10,110547
16.8.2026 09:14:13,8s;8739;49,999426;50,200000;-10,022125;10;72,236568;36,118284;-10,163468
16.8.2026 09:14:13,9s;8740;49,999972;50,200000;-10,024437;10;72,236846;36,118423;-10,120308
16.8.2026 09:14:14,0s;8741;49,999940;50,200000;-10,000641;10;72,237124;36,118562;-10,125501
16.8.2026 09:14:14,1s;8742;50,000033;50,200000;-10,026594;10;72,237403;36,118701;-10,145342
16.8.2026 09:14:14,2s;8743;49,999998;50,200000;-10,009033;10;72,237681;36,118840;-10,142927
16.8.2026 09:14:14,3s;8744;50,000395;50,200000;-9,977222;10;72,237958;36,118979;-10,105962
16.8.2026 09:14:14,4s;8745;49,999657;50,200000;-9,976332;10;72,238235;36,119118;-10,108336
16.8.2026 09:14:14,5s;8746;49,999850;50,200000;-9,975536;10;72,238512;36,119256;-10,064395
16.8.2026 09:14:14,6s;8747;50,000188;50,200000;-10,006409;10;72,238790;36,119395;-10,114994
16.8.2026 09:14:14,7s;8748;50,000139;50,200000;-10,010262;10;72,239068;36,119534;-10,119686
16.8.2026 09:14:14,8s;8749;49,999884;50,200000;-10,027246;10;72,239347;36,119673;-10,122904
16.8.2026 09:14:14,9s;8750;49,999776;50,200000;-9,994259;10;72,239624;36,119812;-10,133709
16.8.2026 09:14:15,0s;8751;49,999893;50,200000;-10,010880;10;72,239902;36,119951;-10,147089
16.8.2026 09:14:15,1s;8752;49,999930;50,200000;-10,028699;10;72,240181;36,120090;-10,135962
16.8.2026 09:14:15,2s;8753;50,000060;50,200000;-10,046377;10;72,240460;36,120230;-10,139953
16.8.2026 09:14:15,3s;8754;50,000237;50,200000;-10,007895;10;72,240738;36,120369;-10,130485
16.8.2026 09:14:15,4s;8755;49,999981;50,200000;-9,975807;10;72,241015;36,120508;-10,097180
16.8.2026 09:14:15,5s;8756;49,999657;50,200000;-10,000407;10;72,241293;36,120646;-10,143976
16.8.2026 09:14:15,6s;8757;49,999969;50,200000;-9,989924;10;72,241570;36,120785;-10,114118
16.8.2026 09:14:15,7s;8758;49,999991;50,200000;-9,964129;10;72,241847;36,120924;-10,086835
16.8.2026 09:14:15,8s;8759;50,000004;50,200000;-9,936595;10;72,242123;36,121062;-10,023420
16.8.2026 09:14:15,9s;8760;50,000143;50,200000;-10,005431;10;72,242401;36,121201;-10,132741
16.8.2026 09:14:16,0s;8761;50,000408;50,200000;-10,003734;10;72,242679;36,121340;-10,146443
16.8.2026 09:14:16,1s;8762;49,999795;50,200000;-9,985388;10;72,242956;36,121478;-10,117962
16.8.2026 09:14:16,2s;8763;50,000079;50,200000;-9,978197;10;72,243234;36,121617;-10,107135
16.8.2026 09:14:16,3s;8764;50,000063;50,200000;-9,987142;10;72,243511;36,121756;-10,158674
16.8.2026 09:14:16,4s;8765;49,999825;50,200000;-9,998948;10;72,243789;36,121894;-10,129804
16.8.2026 09:14:16,5s;8766;49,999706;50,200000;-10,023471;10;72,244067;36,122034;-10,182642
16.8.2026 09:14:16,6s;8767;49,999794;50,200000;-9,992682;10;72,244345;36,122172;-10,126705
16.8.2026 09:14:16,7s;8768;50,000159;50,200000;-9,989833;10;72,244622;36,122311;-10,130999
16.8.2026 09:14:16,8s;8769;50,000126;50,200000;-9,975564;10;72,244899;36,122450;-10,118547
16.8.2026 09:14:16,9s;8770;49,999983;50,200000;-10,027033;10;72,245178;36,122589;-10,125984
16.8.2026 09:14:17,0s;8771;49,999882;50,200000;-9,991009;10;72,245455;36,122728;-10,088114
16.8.2026 09:14:17,1s;8772;49,999971;50,200000;-10,057167;10;72,245735;36,122867;-10,189896
16.8.2026 09:14:17,2s;8773;50,000249;50,200000;-10,005700;10;72,246013;36,123006;-10,109261
16.8.2026 09:14:17,3s;8774;49,999888;50,200000;-9,979046;10;72,246290;36,123145;-10,099477
16.8.2026 09:14:17,4s;8775;49,999978;50,200000;-9,999305;10;72,246568;36,123284;-10,143137
16.8.2026 09:14:17,5s;8776;50,000035;50,200000;-9,989743;10;72,246845;36,123423;-10,114656
16.8.2026 09:14:17,6s;8777;49,999982;50,200000;-9,956051;10;72,247122;36,123561;-10,067365
16.8.2026 09:14:17,7s;8778;50,000170;50,200000;-9,994966;10;72,247399;36,123700;-10,091260
16.8.2026 09:14:17,8s;8779;50,000145;50,200000;-9,921044;10;72,247675;36,123837;-10,015703
16.8.2026 09:14:17,9s;8780;50,000279;50,200000;-10,024290;10;72,247953;36,123977;-10,145508
16.8.2026 09:14:18,0s;8781;50,000215;50,200000;-10,023388;10;72,248232;36,124116;-10,153318
16.8.2026 09:14:18,1s;8782;49,999947;50,200000;-9,995233;10;72,248509;36,124255;-10,113621
16.8.2026 09:14:18,2s;8783;49,999670;50,200000;-9,995491;10;72,248787;36,124394;-10,131115
16.8.2026 09:14:18,3s;8784;50,000076;50,200000;-10,009465;10;72,249065;36,124533;-10,110097
16.8.2026 09:14:18,4s;8785;50,000191;50,200000;-9,998975;10;72,249343;36,124671;-10,135312
16.8.2026 09:14:18,5s;8786;50,000099;50,200000;-9,980463;10;72,249620;36,124810;-10,114559
16.8.2026 09:14:18,6s;8787;49,999839;50,200000;-10,003155;10;72,249898;36,124949;-10,154807
16.8.2026 09:14:18,7s;8788;49,999689;50,200000;-9,991448;10;72,250176;36,125088;-10,103660
16.8.2026 09:14:18,8s;8789;50,000255;50,200000;-9,969974;10;72,250453;36,125226;-10,073755
16.8.2026 09:14:18,9s;8790;50,000054;50,200000;-10,004962;10;72,250730;36,125365;-10,104909
16.8.2026 09:14:19,0s;8791;49,999976;50,200000;-9,991829;10;72,251008;36,125504;-10,095759
16.8.2026 09:14:19,1s;8792;50,000506;50,200000;-9,995923;10;72,251286;36,125643;-10,116775
16.8.2026 09:14:19,2s;8793;50,000269;50,200000;-10,001257;10;72,251563;36,125782;-10,148864
16.8.2026 09:14:19,3s;8794;50,000069;50,200000;-10,000272;10;72,251841;36,125921;-10,127415
16.8.2026 09:14:19,4s;8795;49,999843;50,200000;-10,027770;10;72,252120;36,126060;-10,129881
16.8.2026 09:14:19,5s;8796;49,999954;50,200000;-10,000461;10;72,252398;36,126199;-10,083173
16.8.2026 09:14:19,6s;8797;50,000110;50,200000;-10,022954;10;72,252676;36,126338;-10,166645
16.8.2026 09:14:19,7s;8798;50,000545;50,200000;-9,986500;10;72,252953;36,126477;-10,142628
16.8.2026 09:14:19,8s;8799;49,999808;50,200000;-10,018347;10;72,253232;36,126616;-10,142547
16.8.2026 09:14:19,9s;8800;49,999934;50,200000;-10,010732;10;72,253510;36,126755;-10,161425
16.8.2026 09:14:20,0s;8801;50,000418;50,200000;-9,948785;10;72,253786;36,126893;-10,083520
16.8.2026 09:14:20,1s;8802;49,999854;50,200000;-9,969341;10;72,254063;36,127032;-10,097715
16.8.2026 09:14:20,2s;8803;49,999842;50,200000;-10,013970;10;72,254341;36,127171;-10,117974
16.8.2026 09:14:20,3s;8804;49,999633;50,200000;-9,992194;10;72,254619;36,127309;-10,124786
16.8.2026 09:14:20,4s;8805;50,000077;50,200000;-9,965206;10;72,254896;36,127448;-10,104179
16.8.2026 09:14:20,5s;8806;50,000079;50,200000;-10,019935;10;72,255174;36,127587;-10,132122
16.8.2026 09:14:20,6s;8807;50,000225;50,200000;-10,002451;10;72,255452;36,127726;-10,131765
16.8.2026 09:14:20,7s;8808;50,000078;50,200000;-10,043283;10;72,255731;36,127865;-10,154793
16.8.2026 09:14:20,8s;8809;50,000110;50,200000;-10,021701;10;72,256009;36,128005;-10,156004
16.8.2026 09:14:20,9s;8810;50,000166;50,200000;-10,014306;10;72,256287;36,128144;-10,150316
16.8.2026 09:14:21,0s;8811;50,000076;50,200000;-10,013750;10;72,256565;36,128283;-10,109947
16.8.2026 09:14:21,1s;8812;49,999690;50,200000;-9,975864;10;72,256843;36,128421;-10,079725
16.8.2026 09:14:21,2s;8813;50,000146;50,200000;-9,987466;10;72,257120;36,128560;-10,148389
16.8.2026 09:14:21,3s;8814;50,000050;50,200000;-9,989503;10;72,257397;36,128699;-10,101370
16.8.2026 09:14:21,4s;8815;49,999712;50,200000;-9,973030;10;72,257674;36,128837;-10,080462
16.8.2026 09:14:21,5s;8816;50,000230;50,200000;-10,010006;10;72,257953;36,128976;-10,121934
16.8.2026 09:14:21,6s;8817;49,999692;50,200000;-10,003964;10;72,258230;36,129115;-10,120959
16.8.2026 09:14:21,7s;8818;50,000251;50,200000;-9,985902;10;72,258508;36,129254;-10,091797
16.8.2026 09:14:21,8s;8819;49,999951;50,200000;-10,009179;10;72,258786;36,129393;-10,159822
16.8.2026 09:14:21,9s;8820;50,000181;50,200000;-10,020686;10;72,259064;36,129532;-10,128947
16.8.2026 09:14:22,0s;8821;49,999782;50,200000;-10,030048;10;72,259343;36,129671;-10,168037
16.8.2026 09:14:22,1s;8822;50,000105;50,200000;-9,960897;10;72,259620;36,129810;-10,061475
16.8.2026 09:14:22,2s;8823;50,000041;50,200000;-10,013050;10;72,259898;36,129949;-10,141904
16.8.2026 09:14:22,3s;8824;50,000229;50,200000;-9,995335;10;72,260175;36,130088;-10,132959
16.8.2026 09:14:22,4s;8825;49,999937;50,200000;-10,035902;10;72,260454;36,130227;-10,137045
16.8.2026 09:14:22,5s;8826;49,999977;50,200000;-10,021040;10;72,260732;36,130366;-10,142505
16.8.2026 09:14:22,6s;8827;50,000024;50,200000;-10,009674;10;72,261010;36,130505;-10,130213
16.8.2026 09:14:22,7s;8828;50,000014;50,200000;-10,004472;10;72,261288;36,130644;-10,142799
16.8.2026 09:14:22,8s;8829;49,999903;50,200000;-9,994521;10;72,261566;36,130783;-10,108687
16.8.2026 09:14:22,9s;8830;49,999773;50,200000;-9,993279;10;72,261844;36,130922;-10,109605
16.8.2026 09:14:23,0s;8831;49,999918;50,200000;-10,004484;10;72,262122;36,131061;-10,140875
16.8.2026 09:14:23,1s;8832;49,999774;50,200000;-9,988805;10;72,262399;36,131199;-10,116680
16.8.2026 09:14:23,2s;8833;50,000134;50,200000;-9,985011;10;72,262676;36,131338;-10,143608
16.8.2026 09:14:23,3s;8834;49,999817;50,200000;-10,026486;10;72,262955;36,131477;-10,146787
16.8.2026 09:14:23,4s;8835;49,999885;50,200000;-10,004938;10;72,263233;36,131616;-10,163621
16.8.2026 09:14:23,5s;8836;50,000245;50,200000;-10,001528;10;72,263511;36,131755;-10,132374
16.8.2026 09:14:23,6s;8837;49,999682;50,200000;-9,994929;10;72,263788;36,131894;-10,112013
16.8.2026 09:14:23,7s;8838;50,000193;50,200000;-10,037894;10;72,264067;36,132034;-10,131838
16.8.2026 09:14:23,8s;8839;50,000056;50,200000;-9,993373;10;72,264345;36,132172;-10,113239
16.8.2026 09:14:23,9s;8840;50,000107;50,200000;-10,019050;10;72,264623;36,132311;-10,168574
16.8.2026 09:14:24,0s;8841;49,999706;50,200000;-10,006858;10;72,264901;36,132450;-10,120940
16.8.2026 09:14:24,1s;8842;50,000074;50,200000;-10,019055;10;72,265179;36,132590;-10,128730
16.8.2026 09:14:24,2s;8843;50,000211;50,200000;-10,013283;10;72,265457;36,132729;-10,125357
16.8.2026 09:14:24,3s;8844;50,000094;50,200000;-9,928706;10;72,265733;36,132867;-10,060219
16.8.2026 09:14:24,4s;8845;50,000316;50,200000;-10,019981;10;72,266012;36,133006;-10,160765
16.8.2026 09:14:24,5s;8846;49,999764;50,200000;-9,970318;10;72,266288;36,133144;-10,101956
16.8.2026 09:14:24,6s;8847;50,000136;50,200000;-9,982697;10;72,266566;36,133283;-10,105726
16.8.2026 09:14:24,7s;8848;49,999907;50,200000;-10,025914;10;72,266844;36,133422;-10,149186
16.8.2026 09:14:24,8s;8849;50,000122;50,200000;-9,933927;10;72,267120;36,133560;-10,054811
16.8.2026 09:14:24,9s;8850;49,999873;50,200000;-9,999160;10;72,267398;36,133699;-10,102329
16.8.2026 09:14:25,0s;8851;49,999816;50,200000;-9,990744;10;72,267675;36,133838;-10,103671
16.8.2026 09:14:25,1s;8852;49,999899;50,200000;-10,021785;10;72,267954;36,133977;-10,123093
16.8.2026 09:14:25,2s;8853;49,999933;50,200000;-10,036960;10;72,268233;36,134116;-10,127817
16.8.2026 09:14:25,3s;8854;50,000189;50,200000;-10,011148;10;72,268511;36,134255;-10,134671
16.8.2026 09:14:25,4s;8855;49,999757;50,200000;-10,002840;10;72,268789;36,134394;-10,139283
16.8.2026 09:14:25,5s;8856;50,000064;50,200000;-9,973482;10;72,269066;36,134533;-10,083203
16.8.2026 09:14:25,6s;8857;50,000298;50,200000;-10,017263;10;72,269344;36,134672;-10,150157
16.8.2026 09:14:25,7s;8858;49,999932;50,200000;-10,014519;10;72,269622;36,134811;-10,158801
16.8.2026 09:14:25,8s;8859;50,000233;50,200000;-10,013041;10;72,269900;36,134950;-10,141606
16.8.2026 09:14:25,9s;8860;49,999996;50,200000;-9,958583;10;72,270177;36,135088;-10,081578
16.8.2026 09:14:26,0s;8861;50,000015;50,200000;-9,983692;10;72,270454;36,135227;-10,097869
16.8.2026 09:14:26,1s;8862;50,000158;50,200000;-10,016781;10;72,270732;36,135366;-10,173320
16.8.2026 09:14:26,2s;8863;49,999980;50,200000;-10,046202;10;72,271011;36,135506;-10,157399
16.8.2026 09:14:26,3s;8864;49,999993;50,200000;-9,961015;10;72,271288;36,135644;-10,083174
16.8.2026 09:14:26,4s;8865;49,999987;50,200000;-9,987561;10;72,271566;36,135783;-10,106407
16.8.2026 09:14:26,5s;8866;50,000122;50,200000;-9,987373;10;72,271843;36,135922;-10,123589
16.8.2026 09:14:26,6s;8867;50,000041;50,200000;-9,959854;10;72,272120;36,136060;-10,096584
16.8.2026 09:14:26,7s;8868;49,999503;50,200000;-9,956682;10;72,272396;36,136198;-10,071242
16.8.2026 09:14:26,8s;8869;50,000172;50,200000;-9,940404;10;72,272672;36,136336;-10,066846
16.8.2026 09:14:26,9s;8870;49,999816;50,200000;-10,041753;10;72,272951;36,136476;-10,127027
16.8.2026 09:14:27,0s;8871;50,000048;50,200000;-9,970555;10;72,273228;36,136614;-10,076715
16.8.2026 09:14:27,1s;8872;49,999904;50,200000;-10,037290;10;72,273507;36,136754;-10,166161
16.8.2026 09:14:27,2s;8873;49,999809;50,200000;-9,998474;10;72,273785;36,136892;-10,111646
16.8.2026 09:14:27,3s;8874;49,999831;50,200000;-10,012791;10;72,274063;36,137031;-10,096307
16.8.2026 09:14:27,4s;8875;49,999996;50,200000;-9,974633;10;72,274340;36,137170;-10,099327
16.8.2026 09:14:27,5s;8876;49,999986;50,200000;-10,042991;10;72,274619;36,137310;-10,174177
16.8.2026 09:14:27,6s;8877;50,000314;50,200000;-10,004921;10;72,274897;36,137448;-10,113507
16.8.2026 09:14:27,7s;8878;49,999929;50,200000;-9,965481;10;72,275174;36,137587;-10,089895
16.8.2026 09:14:27,8s;8879;49,999883;50,200000;-9,986725;10;72,275451;36,137726;-10,113179
16.8.2026 09:14:27,9s;8880;49,999779;50,200000;-10,003818;10;72,275729;36,137865;-10,080744
16.8.2026 09:14:28,0s;8881;49,999877;50,200000;-10,064503;10;72,276009;36,138004;-10,181538
16.8.2026 09:14:28,1s;8882;50,000268;50,200000;-9,994561;10;72,276286;36,138143;-10,095184
16.8.2026 09:14:28,2s;8883;50,000160;50,200000;-10,012115;10;72,276564;36,138282;-10,142651
16.8.2026 09:14:28,3s;8884;50,000156;50,200000;-10,012141;10;72,276842;36,138421;-10,123863
16.8.2026 09:14:28,4s;8885;50,000076;50,200000;-9,976498;10;72,277120;36,138560;-10,089031
16.8.2026 09:14:28,5s;8886;49,999843;50,200000;-9,983938;10;72,277397;36,138698;-10,095028
16.8.2026 09:14:28,6s;8887;49,999989;50,200000;-9,972327;10;72,277674;36,138837;-10,125122
16.8.2026 09:14:28,7s;8888;49,999713;50,200000;-10,006008;10;72,277952;36,138976;-10,114800
16.8.2026 09:14:28,8s;8889;49,999755;50,200000;-10,025965;10;72,278230;36,139115;-10,122995
16.8.2026 09:14:28,9s;8890;50,000056;50,200000;-9,970971;10;72,278507;36,139254;-10,081584
16.8.2026 09:14:29,0s;8891;49,999540;50,200000;-10,002500;10;72,278785;36,139393;-10,109280
16.8.2026 09:14:29,1s;8892;49,999970;50,200000;-9,996260;10;72,279063;36,139531;-10,109708
16.8.2026 09:14:29,2s;8893;49,999482;50,200000;-9,985153;10;72,279340;36,139670;-10,112203
16.8.2026 09:14:29,3s;8894;50,000309;50,200000;-9,975531;10;72,279617;36,139809;-10,073791
16.8.2026 09:14:29,4s;8895;50,000246;50,200000;-10,005934;10;72,279895;36,139948;-10,143417
16.8.2026 09:14:29,5s;8896;50,000100;50,200000;-9,990835;10;72,280173;36,140086;-10,081644
16.8.2026 09:14:29,6s;8897;49,999788;50,200000;-9,955370;10;72,280449;36,140225;-10,046994
16.8.2026 09:14:29,7s;8898;50,000072;50,200000;-10,008426;10;72,280727;36,140364;-10,106648
16.8.2026 09:14:29,8s;8899;49,999743;50,200000;-9,995666;10;72,281005;36,140503;-10,133286
16.8.2026 09:14:29,9s;8900;49,999966;50,200000;-10,003556;10;72,281283;36,140641;-10,128501
16.8.2026 09:14:30,0s;8901;49,999854;50,200000;-9,976583;10;72,281560;36,140780;-10,113235
16.8.2026 09:14:30,1s;8902;50,000273;50,200000;-9,964525;10;72,281837;36,140918;-10,090188
16.8.2026 09:14:30,2s;8903;50,000031;50,200000;-9,979362;10;72,282114;36,141057;-10,094660
16.8.2026 09:14:30,3s;8904;50,000249;50,200000;-9,986347;10;72,282391;36,141196;-10,089147
16.8.2026 09:14:30,4s;8905;49,999694;50,200000;-9,971837;10;72,282668;36,141334;-10,089805
16.8.2026 09:14:30,5s;8906;49,999863;50,200000;-9,967503;10;72,282945;36,141473;-10,064575
16.8.2026 09:14:30,6s;8907;50,000087;50,200000;-10,013546;10;72,283223;36,141612;-10,155146
16.8.2026 09:14:30,7s;8908;49,999768;50,200000;-10,006839;10;72,283501;36,141751;-10,088817
16.8.2026 09:14:30,8s;8909;50,000136;50,200000;-10,015877;10;72,283780;36,141890;-10,110878
16.8.2026 09:14:30,9s;8910;50,000315;50,200000;-9,998893;10;72,284057;36,142029;-10,099945
16.8.2026 09:14:31,0s;8911;50,000002;50,200000;-10,006412;10;72,284335;36,142168;-10,118971
16.8.2026 09:14:31,1s;8912;49,999895;50,200000;-10,022764;10;72,284614;36,142307;-10,137156
16.8.2026 09:14:31,2s;8913;49,999751;50,200000;-9,969539;10;72,284891;36,142445;-10,092641
16.8.2026 09:14:31,3s;8914;50,000079;50,200000;-10,027469;10;72,285169;36,142585;-10,142897
16.8.2026 09:14:31,4s;8915;50,000016;50,200000;-9,996841;10;72,285447;36,142723;-10,139444
16.8.2026 09:14:31,5s;8916;50,000290;50,200000;-9,956057;10;72,285723;36,142862;-10,084647
16.8.2026 09:14:31,6s;8917;49,999943;50,200000;-9,980095;10;72,286001;36,143000;-10,085920
16.8.2026 09:14:31,7s;8918;50,000125;50,200000;-10,026993;10;72,286279;36,143140;-10,126555
16.8.2026 09:14:31,8s;8919;49,999592;50,200000;-10,043758;10;72,286558;36,143279;-10,183668
16.8.2026 09:14:31,9s;8920;50,000292;50,200000;-9,999732;10;72,286836;36,143418;-10,099558
16.8.2026 09:14:32,0s;8921;50,000307;50,200000;-9,972325;10;72,287113;36,143556;-10,092749
16.8.2026 09:14:32,1s;8922;50,000143;50,200000;-10,015077;10;72,287391;36,143696;-10,131042
16.8.2026 09:14:32,2s;8923;49,999720;50,200000;-9,977212;10;72,287668;36,143834;-10,083569
16.8.2026 09:14:32,3s;8924;49,999824;50,200000;-10,017569;10;72,287947;36,143973;-10,134317
16.8.2026 09:14:32,4s;8925;49,999810;50,200000;-10,015642;10;72,288225;36,144112;-10,118833
16.8.2026 09:14:32,5s;8926;50,000434;50,200000;-9,999483;10;72,288503;36,144251;-10,112294
16.8.2026 09:14:32,6s;8927;50,000081;50,200000;-10,018950;10;72,288781;36,144390;-10,135103
16.8.2026 09:14:32,7s;8928;50,000245;50,200000;-10,003096;10;72,289059;36,144529;-10,108290
16.8.2026 09:14:32,8s;8929;49,999721;50,200000;-10,015162;10;72,289337;36,144668;-10,175716
16.8.2026 09:14:32,9s;8930;50,000259;50,200000;-10,010119;10;72,289615;36,144807;-10,099333
16.8.2026 09:14:33,0s;8931;50,000269;50,200000;-9,997342;10;72,289893;36,144946;-10,133084
16.8.2026 09:14:33,1s;8932;50,000072;50,200000;-10,033089;10;72,290171;36,145086;-10,168480
16.8.2026 09:14:33,2s;8933;49,999851;50,200000;-9,985060;10;72,290449;36,145224;-10,053446
16.8.2026 09:14:33,3s;8934;50,000182;50,200000;-10,000647;10;72,290727;36,145363;-10,126533
16.8.2026 09:14:33,4s;8935;50,000025;50,200000;-9,972054;10;72,291004;36,145502;-10,104629
16.8.2026 09:14:33,5s;8936;49,999843;50,200000;-10,009324;10;72,291282;36,145641;-10,126343
16.8.2026 09:14:33,6s;8937;50,000225;50,200000;-10,015969;10;72,291560;36,145780;-10,114799
16.8.2026 09:14:33,7s;8938;50,000118;50,200000;-9,981552;10;72,291837;36,145919;-10,137416
16.8.2026 09:14:33,8s;8939;49,999648;50,200000;-10,021891;10;72,292115;36,146058;-10,171607
16.8.2026 09:14:33,9s;8940;49,999610;50,200000;-9,999779;10;72,292393;36,146197;-10,095455
16.8.2026 09:14:34,0s;8941;49,999561;50,200000;-9,992706;10;72,292671;36,146335;-10,107674
16.8.2026 09:14:34,1s;8942;50,000184;50,200000;-10,033476;10;72,292950;36,146475;-10,184903
