# YHDA_VERSION=0.6.3
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=HASSASIYET
# STEP_NAME=Hassasiyet Testi — Birleşik Frekans Adımları
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
# SENSITIVITY_SEGMENTS=BESS_SENS_NEG10,BESS_SENS_NEG20,BESS_SENS_POS10,BESS_SENS_POS20
# DATA_CLASS=ÖRNEK / SENTETİK
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
16.8.2026 09:15:38,5s;9386;50,000305;50,020000;7,991710;10;69,635711;34,817856;8,035567
16.8.2026 09:15:38,6s;9387;50,000267;50,020000;8,001472;10;69,635489;34,817744;8,057505
16.8.2026 09:15:38,7s;9388;50,000159;50,020000;7,984784;10;69,635267;34,817634;8,044502
16.8.2026 09:15:38,8s;9389;50,000248;50,020000;7,974065;10;69,635046;34,817523;8,086411
16.8.2026 09:15:38,9s;9390;50,000311;50,020000;8,004812;10;69,634823;34,817412;8,118056
16.8.2026 09:15:39,0s;9391;50,000041;50,020000;8,003731;10;69,634601;34,817300;8,095244
16.8.2026 09:15:39,1s;9392;50,000280;50,020000;8,000965;10;69,634379;34,817189;8,122345
16.8.2026 09:15:39,2s;9393;49,999909;50,020000;8,039649;10;69,634155;34,817078;8,141918
16.8.2026 09:15:39,3s;9394;50,000191;50,020000;7,993052;10;69,633933;34,816967;8,069336
16.8.2026 09:15:39,4s;9395;49,999923;50,020000;8,044814;10;69,633710;34,816855;8,136343
16.8.2026 09:15:39,5s;9396;50,000138;50,020000;7,992524;10;69,633488;34,816744;8,108500
16.8.2026 09:15:39,6s;9397;49,999958;50,020000;7,994771;10;69,633266;34,816633;8,097545
16.8.2026 09:15:39,7s;9398;50,000270;50,020000;7,990398;10;69,633044;34,816522;8,086565
16.8.2026 09:15:39,8s;9399;49,999870;50,020000;8,026357;10;69,632821;34,816410;8,112319
16.8.2026 09:15:39,9s;9400;49,999979;50,020000;7,993767;10;69,632599;34,816299;8,099319
16.8.2026 09:15:40,0s;9401;50,000452;50,020000;8,011291;10;69,632376;34,816188;8,086555
16.8.2026 09:15:40,1s;9402;50,000007;50,020000;8,047809;10;69,632153;34,816076;8,158693
16.8.2026 09:15:40,2s;9403;49,999995;50,020000;7,995998;10;69,631931;34,815965;8,100359
16.8.2026 09:15:40,3s;9404;50,000351;50,020000;8,009095;10;69,631708;34,815854;8,089764
16.8.2026 09:15:40,4s;9405;49,999841;50,020000;8,017489;10;69,631485;34,815743;8,088692
16.8.2026 09:15:40,5s;9406;49,999784;50,020000;7,993875;10;69,631263;34,815632;8,093440
16.8.2026 09:15:40,6s;9407;50,000168;50,020000;8,012329;10;69,631041;34,815520;8,129375
16.8.2026 09:15:40,7s;9408;50,000075;50,020000;7,985401;10;69,630819;34,815410;8,056106
16.8.2026 09:15:40,8s;9409;50,000325;50,020000;7,991357;10;69,630597;34,815299;8,089816
16.8.2026 09:15:40,9s;9410;50,000051;50,020000;7,961329;10;69,630376;34,815188;8,048049
16.8.2026 09:15:41,0s;9411;50,000177;50,020000;7,969566;10;69,630155;34,815077;8,084000
16.8.2026 09:15:41,1s;9412;49,999939;50,020000;7,943832;10;69,629934;34,814967;8,069764
16.8.2026 09:15:41,2s;9413;50,000198;50,020000;8,003114;10;69,629712;34,814856;8,093866
16.8.2026 09:15:41,3s;9414;50,000031;50,020000;7,976271;10;69,629490;34,814745;8,072616
16.8.2026 09:15:41,4s;9415;50,000134;50,020000;8,022517;10;69,629267;34,814634;8,125794
16.8.2026 09:15:41,5s;9416;50,000169;50,020000;7,975170;10;69,629046;34,814523;8,087662
16.8.2026 09:15:41,6s;9417;50,000286;50,020000;7,986295;10;69,628824;34,814412;8,076515
16.8.2026 09:15:41,7s;9418;49,999872;50,020000;7,994801;10;69,628602;34,814301;8,079990
16.8.2026 09:15:41,8s;9419;50,000107;50,020000;7,974772;10;69,628380;34,814190;8,061322
16.8.2026 09:15:41,9s;9420;49,999535;50,020000;8,046984;10;69,628157;34,814078;8,167568
16.8.2026 09:15:42,0s;9421;49,999818;50,020000;8,039379;10;69,627933;34,813967;8,134196
16.8.2026 09:15:42,1s;9422;50,000156;50,020000;7,989737;10;69,627711;34,813856;8,089398
16.8.2026 09:15:42,2s;9423;49,999794;50,020000;8,003799;10;69,627489;34,813745;8,101265
16.8.2026 09:15:42,3s;9424;49,999775;50,020000;7,991381;10;69,627267;34,813634;8,074234
16.8.2026 09:15:42,4s;9425;50,000101;50,020000;7,927218;10;69,627047;34,813523;8,025081
16.8.2026 09:15:42,5s;9426;50,000242;50,020000;8,004936;10;69,626825;34,813412;8,051527
16.8.2026 09:15:42,6s;9427;50,000095;50,020000;8,035453;10;69,626601;34,813301;8,142957
16.8.2026 09:15:42,7s;9428;50,000219;50,020000;8,001931;10;69,626379;34,813190;8,136311
16.8.2026 09:15:42,8s;9429;49,999806;50,020000;8,034802;10;69,626156;34,813078;8,127745
16.8.2026 09:15:42,9s;9430;49,999524;50,020000;8,007455;10;69,625933;34,812967;8,091455
16.8.2026 09:15:43,0s;9431;50,000377;50,020000;8,064371;10;69,625709;34,812855;8,160297
16.8.2026 09:15:43,1s;9432;50,000020;50,020000;8,032904;10;69,625486;34,812743;8,111902
16.8.2026 09:15:43,2s;9433;49,999759;50,020000;8,045673;10;69,625263;34,812631;8,131782
16.8.2026 09:15:43,3s;9434;50,000195;50,020000;7,991505;10;69,625041;34,812520;8,083821
16.8.2026 09:15:43,4s;9435;49,999873;50,020000;7,978560;10;69,624819;34,812410;8,057201
16.8.2026 09:15:43,5s;9436;49,999757;50,020000;7,970736;10;69,624598;34,812299;8,040475
16.8.2026 09:15:43,6s;9437;50,000136;50,020000;7,946710;10;69,624377;34,812189;8,012817
16.8.2026 09:15:43,7s;9438;50,000703;50,020000;7,985560;10;69,624155;34,812078;8,073855
16.8.2026 09:15:43,8s;9439;50,000234;50,020000;8,012129;10;69,623933;34,811966;8,122186
16.8.2026 09:15:43,9s;9440;50,000163;50,020000;7,971343;10;69,623711;34,811856;8,085396
16.8.2026 09:15:44,0s;9441;49,999811;50,020000;7,988856;10;69,623489;34,811745;8,085394
16.8.2026 09:15:44,1s;9442;50,000158;50,020000;7,987455;10;69,623267;34,811634;8,076983
16.8.2026 09:15:44,2s;9443;49,999884;50,020000;8,010885;10;69,623045;34,811522;8,108357
16.8.2026 09:15:44,3s;9444;50,000211;50,020000;7,985295;10;69,622823;34,811412;8,073275
16.8.2026 09:15:44,4s;9445;50,000150;50,020000;7,993887;10;69,622601;34,811301;8,121373
16.8.2026 09:15:44,5s;9446;50,000038;50,020000;7,981930;10;69,622379;34,811190;8,065249
16.8.2026 09:15:44,6s;9447;49,999958;50,020000;7,982169;10;69,622158;34,811079;8,089598
16.8.2026 09:15:44,7s;9448;50,000021;50,020000;7,983332;10;69,621936;34,810968;8,105761
16.8.2026 09:15:44,8s;9449;49,999786;50,020000;8,033053;10;69,621713;34,810856;8,157015
16.8.2026 09:15:44,9s;9450;49,999985;50,020000;7,982124;10;69,621491;34,810745;8,099670
16.8.2026 09:15:45,0s;9451;49,999644;50,020000;7,994008;10;69,621269;34,810634;8,131567
16.8.2026 09:15:45,1s;9452;49,999934;50,020000;7,965734;10;69,621048;34,810524;8,043999
16.8.2026 09:15:45,2s;9453;49,999644;50,020000;7,948838;10;69,620827;34,810413;8,013543
16.8.2026 09:15:45,3s;9454;50,000312;50,020000;8,043588;10;69,620603;34,810302;8,131572
16.8.2026 09:15:45,4s;9455;49,999997;50,020000;7,970833;10;69,620382;34,810191;8,060847
16.8.2026 09:15:45,5s;9456;50,000316;50,020000;8,009365;10;69,620160;34,810080;8,124503
16.8.2026 09:15:45,6s;9457;49,999882;50,020000;7,974083;10;69,619938;34,809969;8,067951
16.8.2026 09:15:45,7s;9458;49,999733;50,020000;8,032852;10;69,619715;34,809857;8,133019
16.8.2026 09:15:45,8s;9459;49,999835;50,020000;7,960599;10;69,619494;34,809747;8,031883
16.8.2026 09:15:45,9s;9460;49,999857;50,020000;8,010215;10;69,619271;34,809636;8,105335
16.8.2026 09:15:46,0s;9461;49,999970;50,020000;8,009687;10;69,619049;34,809524;8,076758
16.8.2026 09:15:46,1s;9462;50,000127;50,020000;8,007780;10;69,618826;34,809413;8,123660
16.8.2026 09:15:46,2s;9463;50,000040;50,020000;7,982564;10;69,618605;34,809302;8,126139
16.8.2026 09:15:46,3s;9464;49,999670;50,020000;7,973673;10;69,618383;34,809192;8,066436
16.8.2026 09:15:46,4s;9465;50,000015;50,020000;8,019709;10;69,618160;34,809080;8,144234
16.8.2026 09:15:46,5s;9466;49,999949;50,020000;8,008802;10;69,617938;34,808969;8,125550
16.8.2026 09:15:46,6s;9467;49,999953;50,020000;8,040437;10;69,617714;34,808857;8,130091
16.8.2026 09:15:46,7s;9468;50,000023;50,020000;8,000937;10;69,617492;34,808746;8,063615
16.8.2026 09:15:46,8s;9469;50,000056;50,020000;8,031355;10;69,617269;34,808635;8,136809
16.8.2026 09:15:46,9s;9470;49,999790;50,020000;8,013990;10;69,617047;34,808523;8,109582
16.8.2026 09:15:47,0s;9471;50,000205;50,020000;8,027603;10;69,616824;34,808412;8,091313
16.8.2026 09:15:47,1s;9472;49,999948;50,020000;8,016258;10;69,616601;34,808300;8,136761
16.8.2026 09:15:47,2s;9473;49,999936;50,020000;7,976377;10;69,616379;34,808190;8,045125
16.8.2026 09:15:47,3s;9474;49,999954;50,020000;8,004934;10;69,616157;34,808078;8,090619
16.8.2026 09:15:47,4s;9475;49,999796;50,020000;7,975223;10;69,615935;34,807968;8,088139
16.8.2026 09:15:47,5s;9476;50,000144;50,020000;8,029208;10;69,615712;34,807856;8,145005
16.8.2026 09:15:47,6s;9477;50,000105;50,020000;7,975007;10;69,615491;34,807745;8,065893
16.8.2026 09:15:47,7s;9478;49,999971;50,020000;8,020558;10;69,615268;34,807634;8,109212
16.8.2026 09:15:47,8s;9479;49,999867;50,020000;7,970392;10;69,615047;34,807523;8,098523
16.8.2026 09:15:47,9s;9480;50,000231;50,020000;7,960602;10;69,614826;34,807413;8,011507
16.8.2026 09:15:48,0s;9481;49,999966;50,020000;7,990931;10;69,614604;34,807302;8,086659
16.8.2026 09:15:48,1s;9482;49,999854;50,020000;7,998789;10;69,614381;34,807191;8,078135
16.8.2026 09:15:48,2s;9483;50,000031;50,020000;8,015683;10;69,614159;34,807079;8,120879
16.8.2026 09:15:48,3s;9484;50,000094;50,020000;7,983524;10;69,613937;34,806968;8,085824
16.8.2026 09:15:48,4s;9485;50,000141;50,020000;7,966042;10;69,613716;34,806858;8,034946
16.8.2026 09:15:48,5s;9486;50,000123;50,020000;8,033739;10;69,613493;34,806746;8,128279
16.8.2026 09:15:48,6s;9487;49,999961;50,020000;7,985324;10;69,613271;34,806635;8,091722
16.8.2026 09:15:48,7s;9488;50,000080;50,020000;7,951229;10;69,613050;34,806525;8,031386
16.8.2026 09:15:48,8s;9489;49,999892;50,020000;7,968729;10;69,612828;34,806414;8,044167
16.8.2026 09:15:48,9s;9490;50,000212;50,020000;8,006045;10;69,612606;34,806303;8,109584
16.8.2026 09:15:49,0s;9491;50,000239;50,020000;7,990132;10;69,612384;34,806192;8,125375
16.8.2026 09:15:49,1s;9492;49,999811;50,020000;8,014713;10;69,612162;34,806081;8,135618
16.8.2026 09:15:49,2s;9493;50,000253;50,020000;8,017593;10;69,611939;34,805969;8,118042
16.8.2026 09:15:49,3s;9494;49,999790;50,020000;7,987904;10;69,611717;34,805858;8,107846
16.8.2026 09:15:49,4s;9495;50,000010;50,020000;7,961739;10;69,611496;34,805748;8,050968
16.8.2026 09:15:49,5s;9496;50,000333;50,020000;7,986674;10;69,611274;34,805637;8,033348
16.8.2026 09:15:49,6s;9497;49,999667;50,020000;8,018210;10;69,611051;34,805526;8,109533
16.8.2026 09:15:49,7s;9498;50,000081;50,020000;7,988449;10;69,610829;34,805415;8,111475
16.8.2026 09:15:49,8s;9499;50,000049;50,020000;8,026541;10;69,610606;34,805303;8,121831
16.8.2026 09:15:49,9s;9500;50,000065;50,020000;8,009628;10;69,610384;34,805192;8,111809
16.8.2026 09:15:50,0s;9501;50,000276;50,020000;8,009718;10;69,610161;34,805081;8,141123
16.8.2026 09:15:50,1s;9502;50,000045;50,020000;8,022045;10;69,609939;34,804969;8,117221
16.8.2026 09:15:50,2s;9503;49,999846;50,020000;8,041565;10;69,609715;34,804858;8,156558
16.8.2026 09:15:50,3s;9504;49,999894;50,020000;7,995054;10;69,609493;34,804747;8,060545
16.8.2026 09:15:50,4s;9505;49,999871;50,020000;7,974378;10;69,609272;34,804636;8,071628
16.8.2026 09:15:50,5s;9506;50,000093;50,020000;7,952048;10;69,609051;34,804525;8,031255
16.8.2026 09:15:50,6s;9507;49,999879;50,020000;7,982988;10;69,608829;34,804414;8,071406
16.8.2026 09:15:50,7s;9508;49,999981;50,020000;8,018854;10;69,608606;34,804303;8,119882
16.8.2026 09:15:50,8s;9509;49,999751;50,020000;7,996121;10;69,608384;34,804192;8,095380
16.8.2026 09:15:50,9s;9510;49,999982;50,020000;7,989677;10;69,608162;34,804081;8,078420
16.8.2026 09:15:51,0s;9511;49,999775;50,020000;7,966734;10;69,607941;34,803970;8,043942
16.8.2026 09:15:51,1s;9512;49,999834;50,020000;7,993406;10;69,607719;34,803859;8,117959
16.8.2026 09:15:51,2s;9513;49,999934;50,020000;8,040876;10;69,607495;34,803748;8,149801
16.8.2026 09:15:51,3s;9514;50,000251;50,020000;8,055712;10;69,607272;34,803636;8,152331
16.8.2026 09:15:51,4s;9515;50,000110;50,020000;7,966171;10;69,607050;34,803525;8,093075
16.8.2026 09:15:51,5s;9516;49,999696;50,020000;7,990189;10;69,606828;34,803414;8,110964
16.8.2026 09:15:51,6s;9517;50,000325;50,020000;8,024015;10;69,606606;34,803303;8,092460
16.8.2026 09:15:51,7s;9518;49,999794;50,020000;7,976774;10;69,606384;34,803192;8,079423
16.8.2026 09:15:51,8s;9519;50,000069;50,020000;8,021007;10;69,606161;34,803081;8,143585
16.8.2026 09:15:51,9s;9520;49,999993;50,020000;8,003412;10;69,605939;34,802969;8,101445
16.8.2026 09:15:52,0s;9521;49,999878;50,020000;7,972730;10;69,605717;34,802859;8,076636
16.8.2026 09:15:52,1s;9522;49,999972;50,020000;8,006737;10;69,605495;34,802747;8,098149
16.8.2026 09:15:52,2s;9523;50,000122;50,020000;7,955059;10;69,605274;34,802637;8,038240
16.8.2026 09:15:52,3s;9524;50,000241;50,020000;8,003291;10;69,605052;34,802526;8,052434
16.8.2026 09:15:52,4s;9525;49,999915;50,020000;8,004392;10;69,604829;34,802415;8,137535
16.8.2026 09:15:52,5s;9526;49,999897;50,020000;8,001342;10;69,604607;34,802304;8,064955
16.8.2026 09:15:52,6s;9527;49,999745;50,020000;8,053776;10;69,604383;34,802192;8,178464
16.8.2026 09:15:52,7s;9528;49,999890;50,020000;8,023737;10;69,604160;34,802080;8,097209
16.8.2026 09:15:52,8s;9529;50,000097;50,020000;8,019623;10;69,603938;34,801969;8,133651
16.8.2026 09:15:52,9s;9530;49,999925;50,020000;8,004116;10;69,603715;34,801858;8,102737
16.8.2026 09:15:53,0s;9531;49,999755;50,020000;7,987204;10;69,603493;34,801747;8,067059
16.8.2026 09:15:53,1s;9532;49,999795;50,020000;8,030278;10;69,603270;34,801635;8,118377
16.8.2026 09:15:53,2s;9533;49,999922;50,020000;7,946762;10;69,603050;34,801525;8,050789
16.8.2026 09:15:53,3s;9534;49,999610;50,020000;8,002488;10;69,602827;34,801414;8,076050
16.8.2026 09:15:53,4s;9535;50,000254;50,020000;8,034820;10;69,602604;34,801302;8,121731
16.8.2026 09:15:53,5s;9536;49,999969;50,020000;8,002316;10;69,602382;34,801191;8,095348
16.8.2026 09:15:53,6s;9537;49,999937;50,020000;8,017215;10;69,602159;34,801080;8,130757
16.8.2026 09:15:53,7s;9538;50,000055;50,020000;7,999061;10;69,601937;34,800969;8,082513
16.8.2026 09:15:53,8s;9539;50,000174;50,020000;8,016253;10;69,601714;34,800857;8,136318
16.8.2026 09:15:53,9s;9540;49,999973;50,020000;8,015060;10;69,601492;34,800746;8,083352
16.8.2026 09:15:54,0s;9541;49,999826;50,020000;8,029497;10;69,601269;34,800634;8,131190
16.8.2026 09:15:54,1s;9542;49,999812;50,020000;8,018033;10;69,601046;34,800523;8,147442
16.8.2026 09:15:54,2s;9543;50,000123;50,020000;7,985428;10;69,600824;34,800412;8,078254
16.8.2026 09:15:54,3s;9544;49,999912;50,020000;7,941613;10;69,600604;34,800302;8,037518
16.8.2026 09:15:54,4s;9545;49,999999;50,020000;8,037082;10;69,600380;34,800190;8,119312
16.8.2026 09:15:54,5s;9546;49,999953;50,020000;7,982340;10;69,600159;34,800079;8,058473
16.8.2026 09:15:54,6s;9547;49,999730;50,020000;7,975547;10;69,599937;34,799968;8,064461
16.8.2026 09:15:54,7s;9548;50,000083;50,020000;7,970556;10;69,599716;34,799858;8,069665
16.8.2026 09:15:54,8s;9549;49,999760;50,020000;7,956229;10;69,599495;34,799747;8,060711
16.8.2026 09:15:54,9s;9550;49,999983;50,020000;7,961609;10;69,599273;34,799637;8,080352
16.8.2026 09:15:55,0s;9551;50,000005;50,020000;8,009532;10;69,599051;34,799525;8,107538
16.8.2026 09:15:55,1s;9552;50,000044;50,020000;7,971465;10;69,598829;34,799415;8,064460
16.8.2026 09:15:55,2s;9553;50,000054;50,020000;7,995764;10;69,598607;34,799304;8,056036
16.8.2026 09:15:55,3s;9554;49,999906;50,020000;7,987148;10;69,598386;34,799193;8,091004
16.8.2026 09:15:55,4s;9555;49,999980;50,020000;7,993504;10;69,598163;34,799082;8,072175
16.8.2026 09:15:55,5s;9556;50,000379;50,020000;7,997805;10;69,597941;34,798971;8,071479
16.8.2026 09:15:55,6s;9557;49,999639;50,020000;7,983045;10;69,597720;34,798860;8,057522
16.8.2026 09:15:55,7s;9558;49,999880;50,020000;8,024960;10;69,597497;34,798748;8,130407
16.8.2026 09:15:55,8s;9559;50,000048;50,020000;7,981138;10;69,597275;34,798637;8,066055
16.8.2026 09:15:55,9s;9560;50,000146;50,020000;7,994758;10;69,597053;34,798526;8,069474
16.8.2026 09:15:56,0s;9561;49,999676;50,020000;7,991662;10;69,596831;34,798415;8,119250
16.8.2026 09:15:56,1s;9562;49,999961;50,020000;8,037449;10;69,596608;34,798304;8,131042
16.8.2026 09:15:56,2s;9563;50,000246;50,020000;8,011142;10;69,596385;34,798193;8,112892
16.8.2026 09:15:56,3s;9564;49,999843;50,020000;8,017610;10;69,596162;34,798081;8,071413
16.8.2026 09:15:56,4s;9565;50,000069;50,020000;7,997530;10;69,595940;34,797970;8,086210
16.8.2026 09:15:56,5s;9566;50,000081;50,020000;7,969486;10;69,595719;34,797859;8,075163
16.8.2026 09:15:56,6s;9567;49,999843;50,020000;7,989556;10;69,595497;34,797748;8,061625
16.8.2026 09:15:56,7s;9568;50,000165;50,020000;7,994372;10;69,595275;34,797637;8,087060
16.8.2026 09:15:56,8s;9569;49,999766;50,020000;7,988251;10;69,595053;34,797526;8,048435
16.8.2026 09:15:56,9s;9570;50,000300;50,020000;8,032078;10;69,594830;34,797415;8,111116
16.8.2026 09:15:57,0s;9571;49,999889;50,020000;8,036936;10;69,594607;34,797303;8,124739
16.8.2026 09:15:57,1s;9572;50,000179;50,020000;7,995766;10;69,594384;34,797192;8,112370
16.8.2026 09:15:57,2s;9573;49,999885;50,020000;8,009944;10;69,594162;34,797081;8,102832
16.8.2026 09:15:57,3s;9574;49,999678;50,020000;7,984383;10;69,593940;34,796970;8,089381
16.8.2026 09:15:57,4s;9575;49,999769;50,020000;7,992021;10;69,593718;34,796859;8,088268
16.8.2026 09:15:57,5s;9576;49,999970;50,020000;7,990099;10;69,593496;34,796748;8,069021
16.8.2026 09:15:57,6s;9577;50,000103;50,020000;8,033737;10;69,593273;34,796637;8,124868
16.8.2026 09:15:57,7s;9578;50,000032;50,020000;7,971004;10;69,593052;34,796526;8,095866
16.8.2026 09:15:57,8s;9579;49,999891;50,020000;8,000251;10;69,592829;34,796415;8,063502
16.8.2026 09:15:57,9s;9580;49,999906;50,020000;7,966482;10;69,592608;34,796304;8,085390
16.8.2026 09:15:58,0s;9581;50,000299;50,020000;8,022283;10;69,592385;34,796193;8,117416
16.8.2026 09:15:58,1s;9582;50,000012;50,020000;7,979543;10;69,592164;34,796082;8,049467
16.8.2026 09:15:58,2s;9583;50,000118;50,020000;8,026709;10;69,591941;34,795970;8,135194
16.8.2026 09:15:58,3s;9584;49,999551;50,020000;7,980300;10;69,591719;34,795860;8,088225
16.8.2026 09:15:58,4s;9585;50,000094;50,020000;7,982823;10;69,591497;34,795749;8,074719
16.8.2026 09:15:58,5s;9586;49,999955;50,020000;8,006947;10;69,591275;34,795637;8,068854
16.8.2026 09:15:58,6s;9587;49,999647;50,020000;7,992284;10;69,591053;34,795526;8,087557
16.8.2026 09:15:58,7s;9588;50,000138;50,020000;7,981602;10;69,590831;34,795416;8,065561
16.8.2026 09:15:58,8s;9589;50,000147;50,020000;8,001220;10;69,590609;34,795304;8,142700
16.8.2026 09:15:58,9s;9590;49,999882;50,020000;7,976059;10;69,590387;34,795194;8,079441
16.8.2026 09:15:59,0s;9591;50,000108;50,020000;8,021249;10;69,590165;34,795082;8,140772
16.8.2026 09:15:59,1s;9592;50,000147;50,020000;8,003960;10;69,589942;34,794971;8,112990
16.8.2026 09:15:59,2s;9593;49,999945;50,020000;7,992954;10;69,589720;34,794860;8,065737
16.8.2026 09:15:59,3s;9594;50,000035;50,020000;7,999606;10;69,589498;34,794749;8,104938
16.8.2026 09:15:59,4s;9595;50,000115;50,020000;7,960710;10;69,589277;34,794638;8,075456
16.8.2026 09:15:59,5s;9596;50,000313;50,020000;7,984451;10;69,589055;34,794528;8,051763
16.8.2026 09:15:59,6s;9597;49,999906;50,020000;7,980592;10;69,588833;34,794417;8,049678
16.8.2026 09:15:59,7s;9598;49,999815;50,020000;7,985879;10;69,588612;34,794306;8,108026
16.8.2026 09:15:59,8s;9599;50,000136;50,020000;7,984981;10;69,588390;34,794195;8,050587
16.8.2026 09:15:59,9s;9600;49,999570;50,020000;7,996174;10;69,588168;34,794084;8,094248
16.8.2026 09:16:00,0s;9601;49,999806;50,020000;7,942331;10;69,587947;34,793973;8,043308
16.8.2026 09:16:00,1s;9602;50,000179;50,020000;8,051103;10;69,587723;34,793862;8,165085
16.8.2026 09:16:00,2s;9603;50,000070;50,020000;8,039530;10;69,587500;34,793750;8,125915
16.8.2026 09:16:00,3s;9604;50,000135;50,020000;7,973743;10;69,587279;34,793639;8,065971
16.8.2026 09:16:00,4s;9605;50,000277;50,020000;8,047353;10;69,587055;34,793527;8,116723
16.8.2026 09:16:00,5s;9606;49,999950;50,020000;8,005007;10;69,586833;34,793416;8,102042
16.8.2026 09:16:00,6s;9607;49,999875;50,020000;8,000707;10;69,586610;34,793305;8,095103
16.8.2026 09:16:00,7s;9608;49,999815;50,020000;8,013798;10;69,586388;34,793194;8,102065
16.8.2026 09:16:00,8s;9609;50,000239;50,020000;8,007926;10;69,586165;34,793083;8,106680
16.8.2026 09:16:00,9s;9610;49,999923;50,020000;7,977422;10;69,585944;34,792972;8,079936
16.8.2026 09:16:01,0s;9611;50,000070;50,020000;7,969415;10;69,585722;34,792861;8,088551
16.8.2026 09:16:01,1s;9612;49,999919;50,020000;7,949453;10;69,585502;34,792751;8,030909
16.8.2026 09:16:01,2s;9613;50,000307;50,020000;7,990922;10;69,585280;34,792640;8,092843
16.8.2026 09:16:01,3s;9614;49,999870;50,020000;8,013487;10;69,585057;34,792528;8,112771
16.8.2026 09:16:01,4s;9615;49,999877;50,020000;8,017266;10;69,584834;34,792417;8,118485
16.8.2026 09:16:01,5s;9616;49,999953;50,020000;7,987003;10;69,584612;34,792306;8,081522
16.8.2026 09:16:01,6s;9617;49,999812;50,020000;7,974777;10;69,584391;34,792195;8,053888
16.8.2026 09:16:01,7s;9618;49,999831;50,020000;7,951606;10;69,584170;34,792085;8,082588
16.8.2026 09:16:01,8s;9619;50,000206;50,020000;8,005559;10;69,583948;34,791974;8,069944
16.8.2026 09:16:01,9s;9620;50,000205;50,020000;8,060513;10;69,583724;34,791862;8,173775
16.8.2026 09:16:02,0s;9621;49,999719;50,020000;8,028240;10;69,583501;34,791750;8,068916
16.8.2026 09:16:02,1s;9622;49,999730;50,020000;7,967962;10;69,583279;34,791640;8,079143
16.8.2026 09:16:02,2s;9623;49,999661;50,020000;7,992010;10;69,583057;34,791529;8,078989
16.8.2026 09:16:02,3s;9624;50,000142;50,020000;7,989066;10;69,582835;34,791418;8,097545
16.8.2026 09:16:02,4s;9625;49,999956;50,020000;7,936770;10;69,582615;34,791308;8,060741
16.8.2026 09:16:02,5s;9626;49,999920;50,020000;8,014360;10;69,582392;34,791196;8,105701
16.8.2026 09:16:02,6s;9627;49,999820;50,020000;7,994397;10;69,582170;34,791085;8,085241
16.8.2026 09:16:02,7s;9628;49,999940;50,020000;7,956671;10;69,581949;34,790975;8,039485
16.8.2026 09:16:02,8s;9629;49,999623;50,020000;8,002470;10;69,581727;34,790864;8,095497
16.8.2026 09:16:02,9s;9630;49,999886;50,020000;8,002854;10;69,581505;34,790752;8,070129
16.8.2026 09:16:03,0s;9631;49,999916;50,020000;8,006765;10;69,581282;34,790641;8,081130
16.8.2026 09:16:03,1s;9632;50,000284;50,020000;7,979076;10;69,581061;34,790530;8,044548
16.8.2026 09:16:03,2s;9633;49,999947;50,020000;8,036301;10;69,580837;34,790419;8,091618
16.8.2026 09:16:03,3s;9634;49,999707;50,020000;8,023024;10;69,580615;34,790307;8,102803
16.8.2026 09:16:03,4s;9635;50,000097;50,020000;7,973950;10;69,580393;34,790197;8,046952
16.8.2026 09:16:03,5s;9636;49,999721;50,020000;8,029218;10;69,580170;34,790085;8,125267
16.8.2026 09:16:03,6s;9637;50,000379;50,020000;7,997180;10;69,579948;34,789974;8,058693
16.8.2026 09:16:03,7s;9638;50,000152;50,020000;8,004278;10;69,579726;34,789863;8,109856
16.8.2026 09:16:03,8s;9639;49,999710;50,020000;7,990440;10;69,579504;34,789752;8,130432
16.8.2026 09:16:03,9s;9640;49,999810;50,020000;8,032388;10;69,579280;34,789640;8,116572
16.8.2026 09:16:04,0s;9641;50,000233;50,020000;8,023958;10;69,579058;34,789529;8,140185
16.8.2026 09:16:04,1s;9642;50,000071;50,020000;8,020024;10;69,578835;34,789417;8,114751
