# YHDA_VERSION=0.7.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=EDUEDT
# STEP_ID=CHARGE_UE_MAX
# STEP_NAME=Sistemden enerji çekerken — düşük ikaz maksimum
# TESIS_ADI=YHDA Örnek Depolamalı GES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=60
# AUX_SOURCE_PNOM_MW=100
# ONLINE_TOTAL_MW=160
# MAX_ACCESSIBLE_POWER_MW=90
# Q_REQUIRED_OE_MVAR=40
# Q_REQUIRED_UE_MVAR=-40
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# TOTAL_UNIT_COUNT=2
# ONLINE_UNIT_COUNT=2
# STEP_Q_TARGET_MVAR=-40
# STEP_PSET_MW=-90
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar;soc_pct;stored_energy_mwh
16.8.2026 09:09:09,0s;550;154,050348;154,000000;-90,085930;-39,953847;0;-9,988462;-90,085930;-29,965385;71,869052;143,738104
16.8.2026 09:09:10,0s;551;154,027773;154,000000;-90,073750;-40,052965;0;-10,013241;-90,073750;-30,039724;71,880634;143,761267
16.8.2026 09:09:11,0s;552;154,099071;154,000000;-89,967141;-39,891774;0;-9,972943;-89,967141;-29,918830;71,884985;143,769971
16.8.2026 09:09:12,0s;553;154,022175;154,000000;-89,998098;-39,945435;0;-9,986359;-89,998098;-29,959077;71,899854;143,799708
16.8.2026 09:09:13,0s;554;154,041914;154,000000;-89,983818;-40,087674;0;-10,021918;-89,983818;-30,065755;71,911257;143,822514
16.8.2026 09:09:14,0s;555;154,017818;154,000000;-89,968635;-39,984639;0;-9,996160;-89,968635;-29,988479;71,922587;143,845173
16.8.2026 09:09:15,0s;556;154,035804;154,000000;-90,044637;-40,168564;0;-10,042141;-90,044637;-30,126423;71,940941;143,881881
16.8.2026 09:09:16,0s;557;154,057132;154,000000;-90,151961;-39,966727;0;-9,991682;-90,151961;-29,975045;71,961735;143,923469
16.8.2026 09:09:17,0s;558;154,082662;154,000000;-90,095336;-40,024971;0;-10,006243;-90,095336;-30,018728;71,969875;143,939751
16.8.2026 09:09:18,0s;559;154,043791;154,000000;-89,989662;-39,931566;0;-9,982892;-89,989662;-29,948675;71,974199;143,948398
16.8.2026 09:09:19,0s;560;154,042077;154,000000;-90,004636;-40,133948;0;-10,033487;-90,004636;-30,100461;71,987860;143,975720
16.8.2026 09:09:20,0s;561;154,042321;154,000000;-90,102394;-40,127927;0;-10,031982;-90,102394;-30,095946;72,007964;144,015928
16.8.2026 09:09:21,0s;562;154,026839;154,000000;-90,018595;-39,973695;0;-9,993424;-90,018595;-29,980272;72,013949;144,027898
16.8.2026 09:09:22,0s;563;154,052612;154,000000;-89,986163;-40,067849;0;-10,016962;-89,986163;-30,050886;72,023920;144,047840
16.8.2026 09:09:23,0s;564;154,039173;154,000000;-89,969045;-40,039221;0;-10,009805;-89,969045;-30,029416;72,035079;144,070159
16.8.2026 09:09:24,0s;565;154,025173;154,000000;-89,953798;-39,935632;0;-9,983908;-89,953798;-29,951724;72,046381;144,092762
16.8.2026 09:09:25,0s;566;154,052914;154,000000;-89,940126;-39,888522;0;-9,972130;-89,940126;-29,916391;72,057802;144,115603
16.8.2026 09:09:26,0s;567;154,037994;154,000000;-90,072847;-40,052798;0;-10,013200;-90,072847;-30,039599;72,080727;144,161453
16.8.2026 09:09:27,0s;568;154,062665;154,000000;-89,995673;-39,955739;0;-9,988935;-89,995673;-29,966804;72,087159;144,174319
16.8.2026 09:09:28,0s;569;154,052192;154,000000;-90,076034;-39,916013;0;-9,979003;-90,076034;-29,937009;72,105998;144,211996
16.8.2026 09:09:29,0s;570;154,054486;154,000000;-89,978067;-39,958674;0;-9,989668;-89,978067;-29,969005;72,110767;144,221533
16.8.2026 09:09:30,0s;571;154,053801;154,000000;-89,952943;-39,883611;0;-9,970903;-89,952943;-29,912708;72,121275;144,242549
16.8.2026 09:09:31,0s;572;154,081948;154,000000;-89,923792;-40,058046;0;-10,014512;-89,923792;-30,043535;72,131456;144,262913
16.8.2026 09:09:32,0s;573;154,054246;154,000000;-89,959161;-40,025441;0;-10,006360;-89,959161;-30,019080;72,146756;144,293511
16.8.2026 09:09:33,0s;574;154,061623;154,000000;-89,991901;-39,878237;0;-9,969559;-89,991901;-29,908678;72,161855;144,323711
16.8.2026 09:09:34,0s;575;154,053447;154,000000;-90,059358;-39,934329;0;-9,983582;-90,059358;-29,950747;72,179732;144,359464
16.8.2026 09:09:35,0s;576;154,112248;154,000000;-90,017489;-40,229814;0;-10,057454;-90,017489;-30,172361;72,188897;144,377793
16.8.2026 09:09:36,0s;577;154,090690;154,000000;-90,016241;-40,037722;0;-10,009431;-90,016241;-30,028292;72,201299;144,402599
16.8.2026 09:09:37,0s;578;154,070320;154,000000;-89,969721;-39,931023;0;-9,982756;-89,969721;-29,948267;72,210073;144,420147
16.8.2026 09:09:38,0s;579;154,067639;154,000000;-90,015701;-39,961605;0;-9,990401;-90,015701;-29,971204;72,226260;144,452521
16.8.2026 09:09:39,0s;580;154,101927;154,000000;-90,084101;-39,931042;0;-9,982761;-90,084101;-29,948282;72,244263;144,488526
16.8.2026 09:09:40,0s;581;154,094561;154,000000;-90,014732;-40,004632;0;-10,001158;-90,014732;-30,003474;72,251187;144,502374
16.8.2026 09:09:41,0s;582;154,076447;154,000000;-89,985898;-39,843088;0;-9,960772;-89,985898;-29,882316;72,261362;144,522724
16.8.2026 09:09:42,0s;583;154,076606;154,000000;-89,933094;-40,010838;0;-10,002709;-89,933094;-30,008128;72,269592;144,539184
16.8.2026 09:09:43,0s;584;154,096445;154,000000;-90,016596;-39,941249;0;-9,985312;-90,016596;-29,955936;72,288844;144,577688
16.8.2026 09:09:44,0s;585;154,079777;154,000000;-90,011730;-39,986830;0;-9,996707;-90,011730;-29,990122;72,300951;144,601903
16.8.2026 09:09:45,0s;586;154,067371;154,000000;-90,017935;-40,198011;0;-10,049503;-90,017935;-30,148508;72,313957;144,627914
16.8.2026 09:09:46,0s;587;154,022497;154,000000;-89,974751;-39,929541;0;-9,982385;-89,974751;-29,947155;72,322945;144,645890
16.8.2026 09:09:47,0s;588;154,053565;154,000000;-90,014017;-39,966168;0;-9,991542;-90,014017;-29,974626;72,338643;144,677286
16.8.2026 09:09:48,0s;589;154,071190;154,000000;-89,989101;-40,051452;0;-10,012863;-89,989101;-30,038589;72,349110;144,698220
16.8.2026 09:09:49,0s;590;154,088727;154,000000;-90,015064;-39,860348;0;-9,965087;-90,015064;-29,895261;72,363732;144,727465
16.8.2026 09:09:50,0s;591;154,086471;154,000000;-90,024376;-40,021133;0;-10,005283;-90,024376;-30,015850;72,376997;144,753995
16.8.2026 09:09:51,0s;592;154,068686;154,000000;-89,959461;-39,825989;0;-9,956497;-89,959461;-29,869491;72,384172;144,768345
16.8.2026 09:09:52,0s;593;154,114907;154,000000;-90,017068;-40,123232;0;-10,030808;-90,017068;-30,092424;72,401403;144,802807
16.8.2026 09:09:53,0s;594;154,082470;154,000000;-90,043039;-40,018033;0;-10,004508;-90,043039;-30,013525;72,416045;144,832089
16.8.2026 09:09:54,0s;595;154,080826;154,000000;-90,049575;-39,927581;0;-9,981895;-90,049575;-29,945686;72,429090;144,858180
16.8.2026 09:09:55,0s;596;154,050992;154,000000;-89,953749;-40,036382;0;-10,009096;-89,953749;-30,027287;72,433678;144,867356
16.8.2026 09:09:56,0s;597;154,085792;154,000000;-90,040136;-40,124862;0;-10,031215;-90,040136;-30,093646;72,453322;144,906645
16.8.2026 09:09:57,0s;598;154,023100;154,000000;-90,084579;-39,961823;0;-9,990456;-90,084579;-29,971368;72,469513;144,939026
16.8.2026 09:09:58,0s;599;154,092449;154,000000;-89,961667;-40,010698;0;-10,002675;-89,961667;-30,008024;72,471816;144,943632
16.8.2026 09:09:59,0s;600;154,050910;154,000000;-89,996287;-39,922086;0;-9,980522;-89,996287;-29,941565;72,487191;144,974382
16.8.2026 09:10:00,0s;601;154,053438;154,000000;-90,071594;-40,051445;0;-10,012861;-90,071594;-30,038584;72,505966;145,011932
16.8.2026 09:10:01,0s;602;154,083648;154,000000;-89,853567;-39,931573;0;-9,982893;-89,853567;-29,948680;72,500277;145,000554
16.8.2026 09:10:02,0s;603;154,113573;154,000000;-90,026382;-39,945684;0;-9,986421;-90,026382;-29,959263;72,527206;145,054412
16.8.2026 09:10:03,0s;604;154,071946;154,000000;-89,908422;-39,824257;0;-9,956064;-89,908422;-29,868193;72,529830;145,059661
16.8.2026 09:10:04,0s;605;154,153271;154,000000;-89,923782;-39,775488;0;-9,943872;-89,923782;-29,831616;72,543606;145,087212
16.8.2026 09:10:05,0s;606;154,070306;154,000000;-89,965847;-39,906711;0;-9,976678;-89,965847;-29,930033;72,559630;145,119260
16.8.2026 09:10:06,0s;607;154,087870;154,000000;-89,971656;-40,037265;0;-10,009316;-89,971656;-30,027949;72,572614;145,145229
16.8.2026 09:10:07,0s;608;154,080587;154,000000;-90,051021;-39,967112;0;-9,991778;-90,051021;-29,975334;72,591801;145,183603
16.8.2026 09:10:08,0s;609;154,091156;154,000000;-89,993034;-40,034770;0;-10,008693;-89,993034;-30,026078;72,599412;145,198823
16.8.2026 09:10:09,0s;610;154,058576;154,000000;-90,006934;-39,993271;0;-9,998318;-90,006934;-29,994953;72,613086;145,226173
16.8.2026 09:10:10,0s;611;154,099603;154,000000;-89,974106;-39,971204;0;-9,992801;-89,974106;-29,978403;72,622806;145,245612
16.8.2026 09:10:11,0s;612;154,077026;154,000000;-89,949625;-39,922676;0;-9,980669;-89,949625;-29,942007;72,633225;145,266450
16.8.2026 09:10:12,0s;613;154,081170;154,000000;-90,087710;-40,015467;0;-10,003867;-90,087710;-30,011600;72,657455;145,314911
16.8.2026 09:10:13,0s;614;154,063403;154,000000;-89,974448;-40,077100;0;-10,019275;-89,974448;-30,057825;72,660325;145,320649
16.8.2026 09:10:14,0s;615;154,069634;154,000000;-90,033959;-39,788311;0;-9,947078;-90,033959;-29,841233;72,677896;145,355792
16.8.2026 09:10:15,0s;616;154,087647;154,000000;-89,981984;-40,181434;0;-10,045358;-89,981984;-30,136075;72,685961;145,371922
16.8.2026 09:10:16,0s;617;154,081786;154,000000;-90,023738;-40,117858;0;-10,029464;-90,023738;-30,088393;72,702031;145,404062
16.8.2026 09:10:17,0s;618;154,111901;154,000000;-90,034428;-40,184271;0;-10,046068;-90,034428;-30,138204;72,715450;145,430901
16.8.2026 09:10:18,0s;619;154,068884;154,000000;-89,981549;-39,980353;0;-9,995088;-89,981549;-29,985265;72,723416;145,446833
16.8.2026 09:10:19,0s;620;154,072105;154,000000;-90,014232;-40,130242;0;-10,032561;-90,014232;-30,097682;72,738724;145,477447
16.8.2026 09:10:20,0s;621;154,103303;154,000000;-90,077318;-40,056011;0;-10,014003;-90,077318;-30,042008;72,756658;145,513316
16.8.2026 09:10:21,0s;622;154,083652;154,000000;-90,036114;-39,999302;0;-9,999826;-90,036114;-29,999477;72,765615;145,531230
16.8.2026 09:10:22,0s;623;154,073146;154,000000;-90,041716;-39,959534;0;-9,989884;-90,041716;-29,969651;72,778604;145,557208
16.8.2026 09:10:23,0s;624;154,048410;154,000000;-89,952273;-40,048165;0;-10,012041;-89,952273;-30,036123;72,783370;145,566741
16.8.2026 09:10:24,0s;625;154,049200;154,000000;-90,033603;-39,991545;0;-9,997886;-90,033603;-29,993659;72,802912;145,605824
16.8.2026 09:10:25,0s;626;154,096907;154,000000;-89,960577;-40,047006;0;-10,011752;-89,960577;-30,035255;72,809078;145,618156
16.8.2026 09:10:26,0s;627;154,082910;154,000000;-89,936715;-40,147484;0;-10,036871;-89,936715;-30,110613;72,819498;145,638995
16.8.2026 09:10:27,0s;628;154,098654;154,000000;-90,042043;-39,996795;0;-9,999199;-90,042043;-29,997596;72,841161;145,682323
16.8.2026 09:10:28,0s;629;154,090292;154,000000;-89,977391;-40,084145;0;-10,021036;-89,977391;-30,063109;72,848028;145,696056
16.8.2026 09:10:29,0s;630;154,074058;154,000000;-90,030005;-39,984418;0;-9,996105;-90,030005;-29,988314;72,865121;145,730242
16.8.2026 09:10:30,0s;631;154,069790;154,000000;-89,974365;-39,980198;0;-9,995049;-89,974365;-29,985148;72,872757;145,745514
16.8.2026 09:10:31,0s;632;154,062635;154,000000;-90,024786;-40,108575;0;-10,027144;-90,024786;-30,081431;72,889672;145,779344
16.8.2026 09:10:32,0s;633;154,063165;154,000000;-90,022166;-39,843632;0;-9,960908;-90,022166;-29,882724;72,901946;145,803891
16.8.2026 09:10:33,0s;634;154,089809;154,000000;-89,938555;-39,944125;0;-9,986031;-89,938555;-29,958094;72,907098;145,814196
16.8.2026 09:10:34,0s;635;154,070726;154,000000;-89,992138;-39,904328;0;-9,976082;-89,992138;-29,928246;72,924308;145,848615
16.8.2026 09:10:35,0s;636;154,087419;154,000000;-90,117792;-40,211841;0;-10,052960;-90,117792;-30,158881;72,947889;145,895777
16.8.2026 09:10:36,0s;637;154,095957;154,000000;-90,051475;-39,809821;0;-9,952455;-90,051475;-29,857365;72,954547;145,909094
16.8.2026 09:10:37,0s;638;154,065451;154,000000;-90,044686;-40,116625;0;-10,029156;-90,044686;-30,087469;72,966453;145,932907
16.8.2026 09:10:38,0s;639;154,092279;154,000000;-90,017912;-40,094750;0;-10,023688;-90,017912;-30,071063;72,976587;145,953174
16.8.2026 09:10:39,0s;640;154,103424;154,000000;-90,054668;-40,012736;0;-10,003184;-90,054668;-30,009552;72,992352;145,984704
16.8.2026 09:10:40,0s;641;154,087709;154,000000;-89,953105;-39,768229;0;-9,942057;-89,953105;-29,826172;72,995832;145,991663
16.8.2026 09:10:41,0s;642;154,070225;154,000000;-90,066014;-39,921824;0;-9,980456;-90,066014;-29,941368;73,018377;146,036754
16.8.2026 09:10:42,0s;643;154,070892;154,000000;-90,030601;-39,965012;0;-9,991253;-90,030601;-29,973759;73,027729;146,055457
16.8.2026 09:10:43,0s;644;154,095883;154,000000;-89,939847;-39,808297;0;-9,952074;-89,939847;-29,856223;73,032128;146,064256
16.8.2026 09:10:44,0s;645;154,043250;154,000000;-89,901838;-40,166395;0;-10,041599;-89,901838;-30,124796;73,041220;146,082440
16.8.2026 09:10:45,0s;646;154,079306;154,000000;-90,047218;-39,981838;0;-9,995460;-90,047218;-29,986379;73,066730;146,133460
16.8.2026 09:10:46,0s;647;154,095407;154,000000;-90,054573;-40,190157;0;-10,047539;-90,054573;-30,142617;73,079896;146,159793
16.8.2026 09:10:47,0s;648;154,106184;154,000000;-89,957515;-40,025359;0;-10,006340;-89,957515;-30,019019;73,083682;146,167364
16.8.2026 09:10:48,0s;649;154,085763;154,000000;-89,999742;-40,038660;0;-10,009665;-89,999742;-30,028995;73,099977;146,199954
16.8.2026 09:10:49,0s;650;154,058207;154,000000;-90,046045;-40,062177;0;-10,015544;-90,046045;-30,046633;73,116650;146,233301
16.8.2026 09:10:50,0s;651;154,102926;154,000000;-89,904033;-39,925861;0;-9,981465;-89,904033;-29,944396;73,116336;146,232673
16.8.2026 09:10:51,0s;652;154,077461;154,000000;-90,042430;-40,073032;0;-10,018258;-90,042430;-30,054774;73,141336;146,282673
16.8.2026 09:10:52,0s;653;154,074273;154,000000;-89,960617;-40,118051;0;-10,029513;-89,960617;-30,088538;73,146434;146,292867
16.8.2026 09:10:53,0s;654;154,067557;154,000000;-89,958492;-39,958675;0;-9,989669;-89,958492;-29,969006;73,158735;146,317471
16.8.2026 09:10:54,0s;655;154,083036;154,000000;-90,024125;-39,965142;0;-9,991286;-90,024125;-29,973857;73,177191;146,354383
16.8.2026 09:10:55,0s;656;154,091966;154,000000;-89,972106;-40,038634;0;-10,009659;-89,972106;-30,028976;73,184962;146,369925
16.8.2026 09:10:56,0s;657;154,092213;154,000000;-90,067845;-40,158087;0;-10,039522;-90,067845;-30,118565;73,206181;146,412363
16.8.2026 09:10:57,0s;658;154,103765;154,000000;-89,975114;-39,969528;0;-9,992382;-89,975114;-29,977146;73,210229;146,420458
16.8.2026 09:10:58,0s;659;154,080871;154,000000;-90,024570;-39,927080;0;-9,981770;-90,024570;-29,945310;73,227245;146,454491
16.8.2026 09:10:59,0s;660;154,065512;154,000000;-89,922295;-39,887752;0;-9,971938;-89,922295;-29,915814;73,230388;146,460776
16.8.2026 09:11:00,0s;661;154,045087;154,000000;-90,039468;-39,902055;0;-9,975514;-90,039468;-29,926541;73,253618;146,507236
16.8.2026 09:11:01,0s;662;154,080732;154,000000;-89,947151;-39,806906;0;-9,951726;-89,947151;-29,855179;73,257648;146,515296
16.8.2026 09:11:02,0s;663;154,035009;154,000000;-90,021095;-39,973156;0;-9,993289;-90,021095;-29,979867;73,276940;146,553879
16.8.2026 09:11:03,0s;664;154,101636;154,000000;-89,926915;-39,987954;0;-9,996989;-89,926915;-29,990966;73,280770;146,561540
16.8.2026 09:11:04,0s;665;154,115369;154,000000;-90,092098;-40,072669;0;-10,018167;-90,092098;-30,054502;73,308493;146,616987
16.8.2026 09:11:05,0s;666;154,049073;154,000000;-89,860031;-40,062563;0;-10,015641;-89,860031;-30,046922;73,299572;146,599145
16.8.2026 09:11:06,0s;667;154,070703;154,000000;-90,018214;-39,935759;0;-9,983940;-90,018214;-29,951819;73,326685;146,653370
16.8.2026 09:11:07,0s;668;154,047297;154,000000;-89,958670;-40,131506;0;-10,032877;-89,958670;-30,098630;73,333671;146,667342
16.8.2026 09:11:08,0s;669;154,053409;154,000000;-89,992815;-39,894329;0;-9,973582;-89,992815;-29,920747;73,349333;146,698667
16.8.2026 09:11:09,0s;670;154,074389;154,000000;-90,035583;-40,186169;0;-10,046542;-90,035583;-30,139627;73,365806;146,731612
16.8.2026 09:11:10,0s;671;154,063783;154,000000;-90,129149;-39,903685;0;-9,975921;-90,129149;-29,927764;73,387018;146,774036
16.8.2026 09:11:11,0s;672;154,058507;154,000000;-89,966611;-39,730342;0;-9,932585;-89,966611;-29,797756;73,384388;146,768777
16.8.2026 09:11:12,0s;673;154,085805;154,000000;-90,092485;-40,037465;0;-10,009366;-90,092485;-30,028099;73,408632;146,817264
16.8.2026 09:11:13,0s;674;154,055317;154,000000;-89,997174;-40,066282;0;-10,016570;-89,997174;-30,049711;73,412236;146,824472
16.8.2026 09:11:14,0s;675;154,057661;154,000000;-90,173881;-39,897446;0;-9,974362;-90,173881;-29,923085;73,441277;146,882554
16.8.2026 09:11:15,0s;676;154,053744;154,000000;-89,942411;-39,977849;0;-9,994462;-89,942411;-29,983387;73,432101;146,864202
16.8.2026 09:11:16,0s;677;154,087798;154,000000;-90,004747;-40,036017;0;-10,009004;-90,004747;-30,027013;73,450446;146,900891
16.8.2026 09:11:17,0s;678;154,073709;154,000000;-89,906790;-40,021666;0;-10,005416;-89,906790;-30,016249;73,453736;146,907471
16.8.2026 09:11:18,0s;679;154,087048;154,000000;-90,044099;-40,004954;0;-10,001238;-90,044099;-30,003715;73,479153;146,958305
16.8.2026 09:11:19,0s;680;154,111486;154,000000;-90,016379;-40,112101;0;-10,028025;-90,016379;-30,084076;73,489045;146,978089
16.8.2026 09:11:20,0s;681;154,046062;154,000000;-90,056269;-39,811651;0;-9,952913;-90,056269;-29,858738;73,505314;147,010629
16.8.2026 09:11:21,0s;682;154,041556;154,000000;-90,027923;-40,046018;0;-10,011504;-90,027923;-30,034513;73,515141;147,030282
16.8.2026 09:11:22,0s;683;154,038866;154,000000;-89,856522;-39,918104;0;-9,979526;-89,856522;-29,938578;73,511409;147,022819
16.8.2026 09:11:23,0s;684;154,066960;154,000000;-89,944648;-39,987395;0;-9,996849;-89,944648;-29,990546;73,532249;147,064499
16.8.2026 09:11:24,0s;685;154,044053;154,000000;-90,093604;-39,850422;0;-9,962605;-90,093604;-29,887816;73,558892;147,117785
16.8.2026 09:11:25,0s;686;154,070474;154,000000;-90,014502;-40,102070;0;-10,025518;-90,014502;-30,076553;73,563880;147,127759
16.8.2026 09:11:26,0s;687;154,058998;154,000000;-90,044782;-40,032107;0;-10,008027;-90,044782;-30,024080;73,579267;147,158534
16.8.2026 09:11:27,0s;688;154,033450;154,000000;-90,024574;-39,996918;0;-9,999230;-90,024574;-29,997689;73,589845;147,179690
16.8.2026 09:11:28,0s;689;154,079411;154,000000;-89,913664;-40,072785;0;-10,018196;-89,913664;-30,054589;73,591750;147,183500
16.8.2026 09:11:29,0s;690;154,057826;154,000000;-89,981094;-39,798968;0;-9,949742;-89,981094;-29,849226;73,610691;147,221382
16.8.2026 09:11:30,0s;691;154,074242;154,000000;-89,998969;-39,852327;0;-9,963082;-89,998969;-29,889245;73,624901;147,249802
16.8.2026 09:11:31,0s;692;154,067615;154,000000;-89,983423;-39,903940;0;-9,975985;-89,983423;-29,927955;73,635909;147,271818
16.8.2026 09:11:32,0s;693;154,066811;154,000000;-89,946956;-39,962895;0;-9,990724;-89,946956;-29,972171;73,644902;147,289804
16.8.2026 09:11:33,0s;694;154,042389;154,000000;-89,950275;-40,124169;0;-10,031042;-89,950275;-30,093127;73,657714;147,315428
16.8.2026 09:11:34,0s;695;154,085760;154,000000;-89,969614;-39,976256;0;-9,994064;-89,969614;-29,982192;73,672071;147,344142
16.8.2026 09:11:35,0s;696;154,070631;154,000000;-89,996811;-39,949972;0;-9,987493;-89,996811;-29,962479;73,687192;147,374384
16.8.2026 09:11:36,0s;697;154,086266;154,000000;-89,907455;-39,977444;0;-9,994361;-89,907455;-29,983083;73,691054;147,382108
16.8.2026 09:11:37,0s;698;154,065049;154,000000;-89,946713;-40,111966;0;-10,027992;-89,946713;-30,083975;73,707342;147,414683
16.8.2026 09:11:38,0s;699;154,064185;154,000000;-90,032010;-39,933284;0;-9,983321;-90,032010;-29,949963;73,728103;147,456206
16.8.2026 09:11:39,0s;700;154,029474;154,000000;-89,975517;-40,014005;0;-10,003501;-89,975517;-30,010504;73,735123;147,470246
16.8.2026 09:11:40,0s;701;154,093866;154,000000;-90,042509;-39,896954;0;-9,974239;-90,042509;-29,922716;73,754133;147,508266
16.8.2026 09:11:41,0s;702;154,028497;154,000000;-90,077526;-40,143757;0;-10,035939;-90,077526;-30,107818;73,770048;147,540096
16.8.2026 09:11:42,0s;703;154,083203;154,000000;-89,930253;-39,883541;0;-9,970885;-89,930253;-29,912656;73,768200;147,536399
16.8.2026 09:11:43,0s;704;154,074881;154,000000;-90,037510;-39,942163;0;-9,985541;-90,037510;-29,956623;73,791162;147,582325
16.8.2026 09:11:44,0s;705;154,054007;154,000000;-90,047859;-40,006797;0;-10,001699;-90,047859;-30,005098;73,804680;147,609359
16.8.2026 09:11:45,0s;706;154,010217;154,000000;-89,994236;-39,934064;0;-9,983516;-89,994236;-29,950548;73,811936;147,623871
16.8.2026 09:11:46,0s;707;154,030353;154,000000;-90,004431;-39,815314;0;-9,953829;-90,004431;-29,861486;73,825435;147,650869
16.8.2026 09:11:47,0s;708;154,037760;154,000000;-90,080534;-39,956588;0;-9,989147;-90,080534;-29,967441;73,845408;147,690816
16.8.2026 09:11:48,0s;709;154,024052;154,000000;-90,008278;-39,936557;0;-9,984139;-90,008278;-29,952417;73,850814;147,701628
16.8.2026 09:11:49,0s;710;154,031164;154,000000;-90,057518;-40,040229;0;-10,010057;-90,057518;-30,030171;73,868164;147,736328
16.8.2026 09:11:50,0s;711;154,057412;154,000000;-90,028105;-40,090668;0;-10,022667;-90,028105;-30,068001;73,877771;147,755543
16.8.2026 09:11:51,0s;712;154,061351;154,000000;-90,040559;-39,894009;0;-9,973502;-90,040559;-29,920506;73,891505;147,783010
16.8.2026 09:11:52,0s;713;154,026443;154,000000;-89,913615;-39,930649;0;-9,982662;-89,913615;-29,947987;73,891457;147,782915
16.8.2026 09:11:53,0s;714;154,038389;154,000000;-89,979347;-39,922964;0;-9,980741;-89,979347;-29,942223;73,910455;147,820910
16.8.2026 09:11:54,0s;715;154,074604;154,000000;-90,078316;-40,068070;0;-10,017018;-90,078316;-30,051053;73,932766;147,865533
16.8.2026 09:11:55,0s;716;154,033983;154,000000;-90,030521;-39,962190;0;-9,990548;-90,030521;-29,971643;73,940531;147,881062
16.8.2026 09:11:56,0s;717;154,078844;154,000000;-89,992196;-39,934989;0;-9,983747;-89,992196;-29,951241;73,949224;147,898448
16.8.2026 09:11:57,0s;718;154,016621;154,000000;-90,006196;-40,040196;0;-10,010049;-90,006196;-30,030147;73,963117;147,926234
16.8.2026 09:11:58,0s;719;154,025704;154,000000;-90,093971;-39,967945;0;-9,991986;-90,093971;-29,975958;73,984371;147,968742
16.8.2026 09:11:59,0s;720;154,044471;154,000000;-90,065684;-39,980185;0;-9,995046;-90,065684;-29,985139;73,994059;147,988118
16.8.2026 09:12:00,0s;721;153,991822;154,000000;-89,998709;-39,808259;0;-9,952065;-89,998709;-29,856194;73,999871;147,999742
16.8.2026 09:12:01,0s;722;154,034079;154,000000;-89,957268;-40,155022;0;-10,038755;-89,957268;-30,116266;74,008221;148,016442
16.8.2026 09:12:02,0s;723;154,031932;154,000000;-89,979238;-39,885102;0;-9,971275;-89,979238;-29,913826;74,022918;148,045836
16.8.2026 09:12:03,0s;724;154,034085;154,000000;-90,017300;-39,943080;0;-9,985770;-90,017300;-29,957310;74,039237;148,078474
16.8.2026 09:12:04,0s;725;154,012232;154,000000;-89,976890;-39,960847;0;-9,990212;-89,976890;-29,970635;74,047676;148,095352
16.8.2026 09:12:05,0s;726;154,055869;154,000000;-90,043491;-40,151102;0;-10,037776;-90,043491;-30,113327;74,066879;148,133759
16.8.2026 09:12:06,0s;727;154,035890;154,000000;-90,027791;-40,064409;0;-10,016102;-90,027791;-30,048307;74,077802;148,155605
16.8.2026 09:12:07,0s;728;154,020729;154,000000;-89,931509;-39,969021;0;-9,992255;-89,931509;-29,976766;74,080584;148,161169
16.8.2026 09:12:08,0s;729;154,005641;154,000000;-89,936473;-39,993288;0;-9,998322;-89,936473;-29,994966;74,093577;148,187153
16.8.2026 09:12:09,0s;730;154,044296;154,000000;-89,999302;-40,006325;0;-10,001581;-89,999302;-30,004744;74,112429;148,224859
16.8.2026 09:12:10,0s;731;154,022222;154,000000;-90,017216;-40,091779;0;-10,022945;-90,017216;-30,068834;74,126746;148,253491
16.8.2026 09:12:11,0s;732;154,074714;154,000000;-89,916316;-40,073340;0;-10,018335;-89,916316;-30,055005;74,129004;148,258007
16.8.2026 09:12:12,0s;733;154,012811;154,000000;-89,993302;-39,984623;0;-9,996156;-89,993302;-29,988468;74,149319;148,298638
16.8.2026 09:12:13,0s;734;154,038400;154,000000;-89,987153;-40,047268;0;-10,011817;-89,987153;-30,035451;74,161192;148,322384
16.8.2026 09:12:14,0s;735;154,012697;154,000000;-89,964742;-39,938210;0;-9,984552;-89,964742;-29,953657;74,171406;148,342811
16.8.2026 09:12:15,0s;736;153,966053;154,000000;-89,933919;-40,101268;0;-10,025317;-89,933919;-30,075951;74,180754;148,361508
