# YHDA_VERSION=0.7.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=UE_MAX
# STEP_NAME=Düşük ikaz — maksimum çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=-98
# STEP_PSET_MW=285
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
16.8.2026 09:10:49,0s;650;380,064462;400,066066;284,999345;-98,071368;15,582066;931,423537;11579,184540;0,945582
16.8.2026 09:10:50,0s;651;380,116612;400,112504;285,069410;-98,402805;15,584192;924,192586;11580,899467;0,945268
16.8.2026 09:10:51,0s;652;380,085545;400,032248;284,943504;-97,856097;15,595609;929,064724;11580,117076;0,945782
16.8.2026 09:10:52,0s;653;380,055304;400,181178;285,019148;-98,330344;15,585596;928,038524;11582,784758;0,945324
16.8.2026 09:10:53,0s;654;380,110496;400,164585;284,888511;-97,950025;15,585666;929,720382;11578,974177;0,945667
16.8.2026 09:10:54,0s;655;380,092507;400,062085;285,087066;-97,797418;15,590494;928,324343;11578,131571;0,945892
16.8.2026 09:10:55,0s;656;380,074170;399,772664;285,074933;-97,534026;15,597673;929,739583;11573,591221;0,946155
16.8.2026 09:10:56,0s;657;380,062862;400,025815;284,536264;-98,187771;15,593492;925,182835;11584,199803;0,945299
16.8.2026 09:10:57,0s;658;380,072327;399,805589;285,047965;-98,112176;15,587760;930,408303;11580,221266;0,945557
16.8.2026 09:10:58,0s;659;380,083194;400,039318;284,935370;-97,992536;15,585866;931,456598;11581,763179;0,945640
16.8.2026 09:10:59,0s;660;380,061660;399,741032;284,849135;-97,909552;15,587528;936,249100;11568,361500;0,945694
16.8.2026 09:11:00,0s;661;380,081660;400,049419;284,971742;-98,313800;15,594491;933,312078;11581,778822;0,945324
16.8.2026 09:11:01,0s;662;380,060655;399,936246;285,262831;-98,463198;15,584267;930,635299;11588,809177;0,945274
16.8.2026 09:11:02,0s;663;380,099011;400,147096;285,079662;-98,083902;15,595651;935,217694;11582,534283;0,945597
16.8.2026 09:11:03,0s;664;380,106956;399,976177;285,203465;-98,045925;15,589187;928,306761;11578,826586;0,945679
16.8.2026 09:11:04,0s;665;380,088855;400,067340;285,335202;-97,767486;15,585894;929,748921;11576,985702;0,946009
16.8.2026 09:11:05,0s;666;380,056432;400,169151;284,840016;-98,049521;15,586016;928,025202;11575,270263;0,945548
16.8.2026 09:11:06,0s;667;380,142037;399,704130;284,935270;-98,153451;15,593332;933,252580;11582,345134;0,945475
16.8.2026 09:11:07,0s;668;380,072493;400,017247;285,098825;-98,077439;15,591259;933,443232;11585,221723;0,945610
16.8.2026 09:11:08,0s;669;380,114147;399,942745;285,292636;-98,229931;15,598010;928,262289;11587,538518;0,945523
16.8.2026 09:11:09,0s;670;380,037122;400,009903;284,885541;-98,171335;15,593599;934,243053;11580,431258;0,945440
16.8.2026 09:11:10,0s;671;380,081918;400,184232;285,245311;-97,617973;15,587149;931,834728;11571,103861;0,946129
16.8.2026 09:11:11,0s;672;380,105858;400,090835;284,946301;-97,606181;15,588654;931,071009;11575,308640;0,946037
16.8.2026 09:11:12,0s;673;380,119585;399,736126;284,835519;-97,699993;15,588809;931,490867;11576,536047;0,945903
16.8.2026 09:11:13,0s;674;380,082088;400,039201;284,978050;-98,053671;15,585194;930,681852;11578,313534;0,945592
16.8.2026 09:11:14,0s;675;380,102588;399,659748;284,937741;-98,204063;15,582632;929,223947;11588,281503;0,945424
16.8.2026 09:11:15,0s;676;380,092277;400,119536;285,004503;-98,256660;15,582741;927,254183;11575,197194;0,945394
16.8.2026 09:11:16,0s;677;380,067808;399,844051;284,614440;-97,833862;15,590477;927,555545;11578,073959;0,945689
16.8.2026 09:11:17,0s;678;380,092575;400,170115;285,133654;-98,122179;15,584904;934,091611;11577,964413;0,945577
16.8.2026 09:11:18,0s;679;380,090370;399,866432;284,982122;-97,826299;15,584580;926,977724;11573,883914;0,945826
16.8.2026 09:11:19,0s;680;380,067886;400,073970;284,954150;-98,559858;15,591714;930,533402;11589,990608;0,945066
16.8.2026 09:11:20,0s;681;380,105368;400,105613;285,083037;-97,724282;15,592347;927,576852;11574,681722;0,945965
16.8.2026 09:11:21,0s;682;380,110546;399,960779;285,271644;-97,704684;15,593159;929,114329;11573,324747;0,946050
16.8.2026 09:11:22,0s;683;380,129126;400,041592;285,194405;-98,143656;15,594545;925,393014;11583,874142;0,945576
16.8.2026 09:11:23,0s;684;380,118010;399,765237;284,899100;-98,066370;15,593056;928,393252;11579,805355;0,945552
16.8.2026 09:11:24,0s;685;380,136127;400,103523;285,227780;-98,221239;15,595294;927,317590;11581,189041;0,945509
16.8.2026 09:11:25,0s;686;380,121481;399,999846;285,249726;-97,985976;15,592091;928,437709;11573,816528;0,945757
16.8.2026 09:11:26,0s;687;380,105534;400,107746;285,242474;-97,927369;15,590223;930,747751;11581,765629;0,945814
16.8.2026 09:11:27,0s;688;380,105931;400,025261;284,873062;-97,822071;15,592573;925,494889;11573,339787;0,945792
16.8.2026 09:11:28,0s;689;380,087511;400,001849;285,163528;-97,825856;15,598244;934,111179;11583,484032;0,945889
16.8.2026 09:11:29,0s;690;380,101329;399,756664;284,819560;-97,751234;15,592532;932,164219;11579,244061;0,945845
16.8.2026 09:11:30,0s;691;380,045426;400,307294;285,189179;-98,137604;15,587395;931,512789;11581,297059;0,945581
16.8.2026 09:11:31,0s;692;380,095131;399,928819;284,808601;-98,221220;15,591661;929,897126;11576,200709;0,945361
16.8.2026 09:11:32,0s;693;380,089446;399,977667;284,916565;-97,452889;15,586488;925,187067;11567,286148;0,946183
16.8.2026 09:11:33,0s;694;380,095755;400,131229;284,847723;-97,858038;15,594290;934,010026;11584,136295;0,945746
16.8.2026 09:11:34,0s;695;380,131307;399,843452;284,865767;-98,180723;15,585158;930,718094;11577,599049;0,945423
16.8.2026 09:11:35,0s;696;380,051830;399,922609;285,272306;-97,964102;15,597862;932,679574;11568,716736;0,945787
16.8.2026 09:11:36,0s;697;380,123469;399,914170;285,167326;-97,909295;15,588047;926,251592;11584,758051;0,945806
16.8.2026 09:11:37,0s;698;380,119887;400,017610;284,937967;-97,990509;15,593741;932,454389;11582,612248;0,945643
16.8.2026 09:11:38,0s;699;380,065117;399,733826;284,831154;-98,174450;15,589317;932,207004;11583,247668;0,945417
16.8.2026 09:11:39,0s;700;380,101075;400,108075;284,989222;-97,890543;15,589967;928,368778;11574,554401;0,945763
16.8.2026 09:11:40,0s;701;380,101961;400,095676;285,218416;-97,916094;15,587539;928,477468;11569,561820;0,945817
16.8.2026 09:11:41,0s;702;380,158006;400,475956;284,411486;-97,921977;15,584514;936,771154;11584,179514;0,945528
16.8.2026 09:11:42,0s;703;380,140622;399,818473;285,103163;-98,187438;15,583549;935,446574;11586,680779;0,945500
16.8.2026 09:11:43,0s;704;380,131955;399,977024;284,775826;-98,042676;15,587226;926,485873;11576,027136;0,945532
16.8.2026 09:11:44,0s;705;380,125763;399,844152;284,998409;-97,766275;15,591819;931,314309;11579,303713;0,945892
16.8.2026 09:11:45,0s;706;380,118076;400,079006;285,190252;-97,946523;15,593803;930,697174;11568,271378;0,945776
16.8.2026 09:11:46,0s;707;380,112604;400,225656;285,119278;-97,787427;15,589631;927,111015;11579,796719;0,945913
16.8.2026 09:11:47,0s;708;380,083655;400,145497;285,038547;-97,882316;15,589776;933,434781;11584,191140;0,945788
16.8.2026 09:11:48,0s;709;380,086922;400,081565;285,105097;-98,369812;15,588121;923,822936;11584,585768;0,945314
16.8.2026 09:11:49,0s;710;380,079713;400,082981;284,397986;-98,245995;15,585639;927,705834;11583,489430;0,945191
16.8.2026 09:11:50,0s;711;380,094420;399,672916;285,136827;-97,912795;15,590207;927,088649;11572,899439;0,945792
16.8.2026 09:11:51,0s;712;380,115238;400,016972;284,896644;-97,853612;15,581939;932,949692;11580,017024;0,945768
16.8.2026 09:11:52,0s;713;380,102685;400,148328;284,920879;-97,786108;15,591794;931,107572;11577,034338;0,945845
16.8.2026 09:11:53,0s;714;380,147044;400,198799;284,675988;-97,864146;15,589767;924,276729;11576,240433;0,945680
16.8.2026 09:11:54,0s;715;380,102136;400,086747;285,046799;-98,374637;15,595667;929,499068;11580,644328;0,945288
16.8.2026 09:11:55,0s;716;380,103343;400,070452;284,992725;-97,752830;15,589026;931,793823;11573,874602;0,945904
16.8.2026 09:11:56,0s;717;380,128749;399,731220;285,108572;-98,534857;15,592281;927,551917;11583,309349;0,945146
16.8.2026 09:11:57,0s;718;380,100621;400,030756;285,080001;-98,129254;15,588050;932,258908;11578,172545;0,945551
16.8.2026 09:11:58,0s;719;380,094210;400,360634;285,437833;-97,915928;15,591457;929,072072;11576,797443;0,945894
16.8.2026 09:11:59,0s;720;380,088969;399,906391;285,079231;-97,573362;15,580920;925,170354;11569,588388;0,946117
16.8.2026 09:12:00,0s;721;380,049869;400,083101;285,248679;-97,571531;15,598037;931,002557;11570,169815;0,946178
16.8.2026 09:12:01,0s;722;380,119007;400,109091;284,631406;-97,542479;15,600525;931,749451;11576,512649;0,945992
16.8.2026 09:12:02,0s;723;380,113496;400,163060;285,052820;-97,970530;15,588180;931,353319;11582,923296;0,945703
16.8.2026 09:12:03,0s;724;380,064904;400,160587;285,088261;-98,241775;15,584980;926,872322;11578,933351;0,945439
16.8.2026 09:12:04,0s;725;380,081984;400,038847;285,090712;-98,130188;15,590173;932,329704;11578,977918;0,945554
16.8.2026 09:12:05,0s;726;380,112934;399,861600;285,251223;-98,130178;15,593963;926,487775;11579,380143;0,945610
16.8.2026 09:12:06,0s;727;380,110430;400,275209;284,918381;-98,372909;15,586936;934,574630;11582,587884;0,945245
16.8.2026 09:12:07,0s;728;380,122826;399,903495;284,920437;-97,907793;15,590137;928,873796;11584,365594;0,945721
16.8.2026 09:12:08,0s;729;380,083509;399,989977;284,746129;-98,131301;15,579383;933,705871;11582,106305;0,945431
16.8.2026 09:12:09,0s;730;380,146530;399,840913;285,051683;-98,069978;15,593304;933,275600;11577,651080;0,945601
16.8.2026 09:12:10,0s;731;380,093233;400,089937;285,146770;-97,812744;15,588373;925,062030;11583,082685;0,945897
16.8.2026 09:12:11,0s;732;380,100098;399,850917;285,178507;-97,713790;15,589923;932,229827;11576,249123;0,946009
16.8.2026 09:12:12,0s;733;380,104805;399,922876;285,317188;-97,951856;15,585018;929,304306;11576,660896;0,945815
16.8.2026 09:12:13,0s;734;380,079624;400,051840;285,202159;-97,582052;15,595948;924,464299;11571,433379;0,946151
16.8.2026 09:12:14,0s;735;380,067409;400,070304;284,900214;-97,637599;15,594882;930,761260;11573,781582;0,945989
16.8.2026 09:12:15,0s;736;380,095060;400,063563;285,053413;-97,593242;15,586795;922,638310;11569,165792;0,946088
16.8.2026 09:12:16,0s;737;380,101625;399,807851;284,898106;-98,130819;15,588211;933,774755;11576,353270;0,945485
16.8.2026 09:12:17,0s;738;380,073583;400,056522;285,107187;-98,113339;15,587449;928,151013;11587,911201;0,945577
16.8.2026 09:12:18,0s;739;380,111745;399,669281;284,966654;-98,209687;15,586462;928,424682;11583,252161;0,945429
16.8.2026 09:12:19,0s;740;380,023334;399,942117;285,217650;-98,328375;15,587106;932,304296;11578,705991;0,945396
16.8.2026 09:12:20,0s;741;380,082507;400,142627;285,299982;-97,732182;15,594478;927,325664;11577,452857;0,946032
16.8.2026 09:12:21,0s;742;380,081545;400,086277;284,958004;-98,079588;15,596230;926,132422;11591,075607;0,945559
16.8.2026 09:12:22,0s;743;380,078504;400,048607;285,111173;-97,844260;15,588932;925,997070;11569,865192;0,945852
16.8.2026 09:12:23,0s;744;380,111854;400,334993;285,176265;-97,796739;15,585869;930,911497;11573,419458;0,945924
16.8.2026 09:12:24,0s;745;380,056076;400,182048;284,778324;-97,987204;15,585078;933,289088;11579,417457;0,945590
16.8.2026 09:12:25,0s;746;380,089203;399,879911;285,103841;-97,947657;15,590039;929,883486;11578,289662;0,945744
16.8.2026 09:12:26,0s;747;380,121265;400,016795;284,763367;-97,460868;15,591768;929,495214;11571,988574;0,946121
16.8.2026 09:12:27,0s;748;380,046053;399,764233;284,900019;-98,435673;15,593329;933,446131;11581,661634;0,945174
16.8.2026 09:12:28,0s;749;380,119243;399,954611;285,030277;-98,300953;15,593566;930,058944;11578,856100;0,945358
16.8.2026 09:12:29,0s;750;380,133945;399,598939;285,090754;-98,073534;15,591354;929,493069;11580,107166;0,945612
16.8.2026 09:12:30,0s;751;380,027230;400,105763;284,842094;-97,967718;15,587253;930,645017;11580,128710;0,945632
16.8.2026 09:12:31,0s;752;380,081281;399,948786;285,290445;-98,315064;15,589894;934,258498;11576,897999;0,945435
16.8.2026 09:12:32,0s;753;380,139265;400,136132;285,030801;-98,050168;15,590050;928,270453;11582,119923;0,945614
16.8.2026 09:12:33,0s;754;380,116168;400,370999;285,129571;-97,872603;15,592802;931,160402;11577,538144;0,945830
16.8.2026 09:12:34,0s;755;380,105587;399,824962;285,014329;-97,596422;15,587490;930,079664;11580,070036;0,946071
16.8.2026 09:12:35,0s;756;380,093997;399,967063;285,124380;-97,846906;15,593219;928,115760;11576,586729;0,945854
16.8.2026 09:12:36,0s;757;380,076242;400,202677;285,156387;-98,419826;15,599323;929,463068;11587,148641;0,945281
16.8.2026 09:12:37,0s;758;380,096459;399,937193;285,176407;-97,719022;15,591200;927,312086;11568,824316;0,946003
16.8.2026 09:12:38,0s;759;380,081222;400,368007;285,085522;-97,810216;15,593056;923,788494;11581,217758;0,945878
16.8.2026 09:12:39,0s;760;380,096468;400,038169;284,813875;-97,713797;15,591257;929,102784;11577,047620;0,945881
16.8.2026 09:12:40,0s;761;380,069216;399,993685;284,931830;-98,255328;15,590722;932,989978;11581,948558;0,945370
16.8.2026 09:12:41,0s;762;380,119197;400,015310;285,030831;-98,033120;15,591522;926,733092;11581,450984;0,945632
16.8.2026 09:12:42,0s;763;380,060840;400,058676;284,931448;-98,070761;15,597170;933,623640;11574,197509;0,945558
16.8.2026 09:12:43,0s;764;380,136167;400,191571;284,751887;-98,118653;15,594486;932,592137;11573,767418;0,945446
16.8.2026 09:12:44,0s;765;380,068336;400,079400;285,011927;-97,973967;15,586540;927,433502;11578,310438;0,945685
16.8.2026 09:12:45,0s;766;380,084365;400,035519;285,108259;-97,857072;15,587900;930,039407;11575,956539;0,945838
16.8.2026 09:12:46,0s;767;380,034599;399,791165;284,892254;-97,957477;15,587033;929,756852;11574,701591;0,945660
16.8.2026 09:12:47,0s;768;380,091238;400,155829;285,062028;-98,433882;15,592587;924,803616;11586,132422;0,945233
16.8.2026 09:12:48,0s;769;380,039818;399,883246;284,835142;-97,840366;15,589743;925,437558;11570,539230;0,945760
16.8.2026 09:12:49,0s;770;380,076955;400,019868;285,205327;-98,113421;15,587672;931,163667;11582,366067;0,945611
16.8.2026 09:12:50,0s;771;380,112073;400,059308;285,031084;-97,783357;15,593831;925,397111;11574,780502;0,945886
16.8.2026 09:12:51,0s;772;380,103897;400,069897;285,127883;-98,311176;15,581374;931,078859;11578,451996;0,945382
16.8.2026 09:12:52,0s;773;380,061844;400,243403;284,952266;-97,757313;15,595015;927,842536;11581,815362;0,945885
16.8.2026 09:12:53,0s;774;380,066778;399,780038;284,964355;-98,036920;15,593555;930,495165;11580,750326;0,945605
16.8.2026 09:12:54,0s;775;380,052999;400,261352;285,039115;-97,798302;15,590294;924,545952;11579,555394;0,945874
16.8.2026 09:12:55,0s;776;380,031342;400,023808;285,181482;-97,891107;15,595319;932,563452;11571,689603;0,945829
16.8.2026 09:12:56,0s;777;380,110264;399,828975;284,997928;-98,412984;15,588872;931,259171;11587,056551;0,945232
16.8.2026 09:12:57,0s;778;380,065115;400,116006;285,092591;-98,232795;15,587064;929,456423;11581,201351;0,945450
16.8.2026 09:12:58,0s;779;380,101347;400,014614;284,780921;-97,816801;15,589508;929,289810;11581,884913;0,945765
16.8.2026 09:12:59,0s;780;380,075613;400,152424;285,027226;-98,334085;15,594440;927,229301;11582,862156;0,945323
16.8.2026 09:13:00,0s;781;380,108981;400,000695;285,147211;-97,634415;15,595994;925,347420;11571,717359;0,946079
