# YHDA_VERSION=0.7.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=OE_MAX
# STEP_NAME=Aşırı ikaz — maksimum çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=155
# STEP_PSET_MW=285
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
16.8.2026 09:10:50,0s;651;380,091825;400,158608;285,324798;156,378675;15,970256;1598,882744;12221,226110;0,876929
16.8.2026 09:10:51,0s;652;380,074177;399,999066;285,056593;154,987456;15,971606;1594,749507;12202,012526;0,878540
16.8.2026 09:10:52,0s;653;380,072296;400,008839;284,417849;155,449188;15,974993;1601,262656;12207,119863;0,877490
16.8.2026 09:10:53,0s;654;380,108282;400,194827;284,643576;155,213177;15,962072;1601,838605;12199,542895;0,877956
16.8.2026 09:10:54,0s;655;380,064151;399,930610;284,698446;155,172866;15,972468;1599,996795;12208,635041;0,878047
16.8.2026 09:10:55,0s;656;380,093167;399,850705;284,973467;155,027555;15,967711;1600,147475;12205,566782;0,878430
16.8.2026 09:10:56,0s;657;380,091794;400,058263;285,287890;154,967567;15,976199;1598,986947;12204,418746;0,878728
16.8.2026 09:10:57,0s;658;380,049119;400,170098;285,154854;154,657948;15,965240;1602,587860;12200,373175;0,879035
16.8.2026 09:10:58,0s;659;380,025300;399,783175;284,912368;154,996807;15,966024;1598,079111;12210,250235;0,878426
16.8.2026 09:10:59,0s;660;380,064789;400,025073;284,982857;155,024316;15,972541;1601,691819;12203,879295;0,878440
16.8.2026 09:11:00,0s;661;380,096095;399,682470;284,878717;155,178437;15,971595;1599,287588;12207,748703;0,878168
16.8.2026 09:11:01,0s;662;380,103206;400,111492;285,171040;155,017939;15,974083;1602,848948;12208,496889;0,878581
16.8.2026 09:11:02,0s;663;380,093251;400,261880;285,220149;155,078171;15,967623;1605,198211;12205,901849;0,878538
16.8.2026 09:11:03,0s;664;380,039098;400,079422;285,424993;155,112009;15,968312;1600,384130;12205,880143;0,878638
16.8.2026 09:11:04,0s;665;380,110497;399,865206;284,875252;155,063824;15,971280;1596,160977;12200,060079;0,878313
16.8.2026 09:11:05,0s;666;380,073857;400,424722;284,969538;155,411295;15,964627;1598,100925;12207,072376;0,877930
16.8.2026 09:11:06,0s;667;380,149742;400,203762;284,729855;154,832037;15,971604;1602,444843;12207,660240;0,878511
16.8.2026 09:11:07,0s;668;380,067968;400,034503;284,837110;155,575276;15,971348;1600,875165;12214,515045;0,877624
16.8.2026 09:11:08,0s;669;380,087106;400,069334;284,963721;155,436556;15,972525;1600,561109;12205,781312;0,877893
16.8.2026 09:11:09,0s;670;380,077421;400,353059;284,651947;155,001054;15,973373;1597,380762;12203,831621;0,878237
16.8.2026 09:11:10,0s;671;380,106299;399,772069;285,039890;154,765844;15,976127;1598,301301;12208,203325;0,878815
16.8.2026 09:11:11,0s;672;380,088642;400,276441;285,141186;154,907553;15,972627;1600,807073;12207,721918;0,878703
16.8.2026 09:11:12,0s;673;380,085961;399,942580;285,332174;155,238296;15,973250;1601,947094;12212,208742;0,878409
16.8.2026 09:11:13,0s;674;380,068596;399,985872;284,950093;155,664589;15,969793;1596,841406;12208,336830;0,877588
16.8.2026 09:11:14,0s;675;380,106465;400,035869;285,095476;155,087287;15,971658;1601,689726;12207,147311;0,878438
16.8.2026 09:11:15,0s;676;380,088811;399,985544;285,286826;154,759528;15,974663;1601,942306;12206,392475;0,878996
16.8.2026 09:11:16,0s;677;380,037095;400,108486;285,018505;154,714868;15,971641;1598,737902;12203,944447;0,878866
16.8.2026 09:11:17,0s;678;380,155401;400,277578;284,959166;154,588166;15,969669;1598,219512;12194,296836;0,878988
16.8.2026 09:11:18,0s;679;380,084765;400,040835;284,736457;155,020432;15,969563;1599,178217;12203,314449;0,878272
16.8.2026 09:11:19,0s;680;380,107263;400,232663;284,828365;155,154200;15,969005;1601,896070;12204,191171;0,878163
16.8.2026 09:11:20,0s;681;380,076655;399,858698;285,084585;154,593650;15,968069;1602,076141;12198,171302;0,879069
16.8.2026 09:11:21,0s;682;380,120806;399,831854;284,916562;155,081464;15,975634;1596,889614;12201,196494;0,878320
16.8.2026 09:11:22,0s;683;380,068082;400,335453;285,216067;155,301984;15,972886;1598,215798;12201,234768;0,878245
16.8.2026 09:11:23,0s;684;380,052506;400,152574;284,677546;155,328569;15,974675;1598,348298;12206,710581;0,877831
16.8.2026 09:11:24,0s;685;380,123049;399,805974;284,983630;155,573359;15,967814;1597,712181;12209,364293;0,877730
16.8.2026 09:11:25,0s;686;380,107565;400,016655;285,132091;155,098647;15,965241;1602,162892;12216,457680;0,878449
16.8.2026 09:11:26,0s;687;380,078443;399,822585;285,116483;155,312362;15,970331;1594,211346;12211,606368;0,878162
16.8.2026 09:11:27,0s;688;380,111585;400,133986;284,748966;154,894885;15,964797;1601,923401;12197,452494;0,878443
16.8.2026 09:11:28,0s;689;380,098787;399,963966;284,890647;154,795631;15,970633;1601,623752;12200,600083;0,878671
16.8.2026 09:11:29,0s;690;380,114950;399,844982;284,862009;155,117917;15,970524;1605,576538;12213,286504;0,878234
16.8.2026 09:11:30,0s;691;380,074824;399,884984;285,144809;154,694001;15,971493;1601,048307;12196,640920;0,878981
16.8.2026 09:11:31,0s;692;380,100090;399,916836;285,104715;155,092920;15,971967;1597,325165;12209,019384;0,878437
16.8.2026 09:11:32,0s;693;380,117297;399,850328;284,815884;154,957454;15,961526;1601,544146;12206,523538;0,878409
16.8.2026 09:11:33,0s;694;380,085050;400,125286;285,085696;154,872037;15,970044;1595,033754;12190,946840;0,878710
16.8.2026 09:11:34,0s;695;380,102353;399,939774;284,890817;155,274483;15,970950;1602,691672;12205,019985;0,878052
16.8.2026 09:11:35,0s;696;380,067350;399,949701;284,912667;154,956999;15,967297;1599,727509;12203,451769;0,878478
16.8.2026 09:11:36,0s;697;380,105341;400,205994;284,818050;154,712186;15,967842;1601,834425;12193,265903;0,878728
16.8.2026 09:11:37,0s;698;380,112392;399,817055;285,220423;154,851168;15,962050;1597,891369;12202,447904;0,878831
16.8.2026 09:11:38,0s;699;380,100180;400,066373;285,072443;155,450178;15,964577;1607,319466;12211,524707;0,877952
16.8.2026 09:11:39,0s;700;380,093328;400,097412;285,016516;154,664438;15,968535;1601,335167;12202,132675;0,878929
16.8.2026 09:11:40,0s;701;380,153142;399,989540;285,215490;155,127783;15,976894;1598,292951;12208,143357;0,878470
16.8.2026 09:11:41,0s;702;380,101679;399,632836;284,515850;154,354002;15,967442;1597,020892;12196,468071;0,878980
16.8.2026 09:11:42,0s;703;380,082534;399,947820;284,711366;155,162603;15,963425;1603,266967;12203,134380;0,878070
16.8.2026 09:11:43,0s;704;380,121607;400,402279;285,339050;155,065757;15,977993;1599,576049;12200,791288;0,878637
16.8.2026 09:11:44,0s;705;380,065500;400,115198;284,915001;155,088812;15,971324;1601,303981;12208,603833;0,878309
16.8.2026 09:11:45,0s;706;380,104866;399,613536;284,977017;155,213282;15,974336;1598,691073;12208,702929;0,878192
16.8.2026 09:11:46,0s;707;380,050158;400,020560;284,666909;154,768419;15,966683;1600,396732;12199,945417;0,878549
16.8.2026 09:11:47,0s;708;380,085819;400,214138;284,815851;154,939468;15,968503;1597,679260;12194,445776;0,878433
16.8.2026 09:11:48,0s;709;380,108354;399,859428;285,105453;155,026235;15,966088;1602,117054;12201,692498;0,878524
16.8.2026 09:11:49,0s;710;380,085896;399,858951;285,140388;154,892753;15,970420;1601,394186;12203,328542;0,878721
16.8.2026 09:11:50,0s;711;380,068654;399,835874;284,622008;155,485642;15,968775;1603,130096;12211,332450;0,877588
16.8.2026 09:11:51,0s;712;380,050137;399,968607;285,133833;155,030387;15,976558;1601,208578;12206,154651;0,878539
16.8.2026 09:11:52,0s;713;380,083069;399,761972;284,978934;154,459627;15,971956;1598,083361;12201,406540;0,879168
16.8.2026 09:11:53,0s;714;380,082619;400,292931;285,325910;154,831017;15,973801;1601,039407;12204,508976;0,878931
16.8.2026 09:11:54,0s;715;380,095705;400,138707;284,944427;155,373170;15,970949;1597,014818;12208,554026;0,877962
16.8.2026 09:11:55,0s;716;380,092744;399,869838;285,144301;154,500220;15,976994;1599,480821;12199,919629;0,879231
16.8.2026 09:11:56,0s;717;380,102146;399,934705;285,280364;154,562828;15,965538;1600,754564;12195,248665;0,879246
16.8.2026 09:11:57,0s;718;380,117463;400,068109;285,358643;155,529673;15,966867;1596,832364;12204,843297;0,878051
16.8.2026 09:11:58,0s;719;380,086561;400,360758;284,920207;155,021429;15,966434;1596,003650;12206,843636;0,878400
16.8.2026 09:11:59,0s;720;380,104226;399,957606;284,987871;154,884364;15,968439;1601,251291;12203,009072;0,878625
16.8.2026 09:12:00,0s;721;380,072689;399,955954;285,100393;154,850924;15,971872;1590,514194;12201,130079;0,878747
16.8.2026 09:12:01,0s;722;380,125874;399,986934;285,002651;155,793036;15,966050;1594,834060;12215,719607;0,877459
16.8.2026 09:12:02,0s;723;380,080339;400,094980;284,969434;155,129815;15,968639;1600,185774;12208,486175;0,878294
16.8.2026 09:12:03,0s;724;380,118625;400,237428;284,925432;154,809096;15,964026;1597,777897;12197,691783;0,878678
16.8.2026 09:12:04,0s;725;380,121089;399,857599;284,932763;154,904743;15,968046;1596,168817;12205,808516;0,878560
16.8.2026 09:12:05,0s;726;380,104125;400,014853;284,873597;154,580124;15,972172;1599,086205;12200,679811;0,878938
16.8.2026 09:12:06,0s;727;380,044876;400,179447;284,921080;154,663406;15,971311;1594,648142;12205,576164;0,878864
16.8.2026 09:12:07,0s;728;380,119938;400,205481;284,779261;155,074375;15,967118;1605,357079;12205,307852;0,878232
16.8.2026 09:12:08,0s;729;380,073761;399,869001;285,102238;155,059392;15,967635;1595,609387;12200,324988;0,878479
16.8.2026 09:12:09,0s;730;380,091036;400,074495;285,038112;154,623739;15,965392;1598,970996;12200,037695;0,878997
16.8.2026 09:12:10,0s;731;380,126355;399,967302;284,873411;154,140836;15,964603;1598,603890;12198,700016;0,879506
16.8.2026 09:12:11,0s;732;380,114474;400,066317;284,921148;155,345327;15,971861;1598,661157;12205,093165;0,877981
16.8.2026 09:12:12,0s;733;380,074010;400,233652;284,854796;154,865497;15,966771;1600,974215;12202,299652;0,878556
16.8.2026 09:12:13,0s;734;380,155625;399,950078;285,019085;154,889876;15,969534;1599,151419;12203,725492;0,878640
16.8.2026 09:12:14,0s;735;380,097672;399,846023;285,151709;155,265691;15,964876;1600,283129;12209,124898;0,878247
16.8.2026 09:12:15,0s;736;380,098081;400,020351;285,144143;154,830254;15,970043;1598,725452;12211,961181;0,878805
16.8.2026 09:12:16,0s;737;380,073832;400,008168;284,996684;154,874244;15,968577;1599,430651;12198,919944;0,878644
16.8.2026 09:12:17,0s;738;380,106775;400,166864;285,035130;154,735842;15,969932;1598,564725;12203,673989;0,878850
16.8.2026 09:12:18,0s;739;380,090449;399,909228;285,130770;154,893277;15,966044;1600,434355;12203,288633;0,878714
16.8.2026 09:12:19,0s;740;380,077174;400,069298;285,277086;154,696258;15,969208;1603,484586;12204,422067;0,879071
16.8.2026 09:12:20,0s;741;380,131666;399,862287;285,086645;154,949434;15,965632;1597,726964;12203,639385;0,878610
16.8.2026 09:12:21,0s;742;380,026320;400,267612;285,014104;155,489128;15,966694;1606,338848;12213,314736;0,877861
16.8.2026 09:12:22,0s;743;380,079585;400,074291;284,901341;155,253605;15,967812;1599,021952;12206,666942;0,878086
16.8.2026 09:12:23,0s;744;380,047484;400,053401;285,134474;154,876696;15,974735;1601,655566;12206,302302;0,878738
16.8.2026 09:12:24,0s;745;380,084780;400,146340;285,047069;154,134748;15,966820;1605,477315;12199,396867;0,879635
16.8.2026 09:12:25,0s;746;380,020883;399,997581;284,970678;154,286302;15,980164;1593,953774;12197,188402;0,879386
16.8.2026 09:12:26,0s;747;380,080580;400,086600;284,909370;154,591489;15,963866;1599,603802;12196,364308;0,878949
16.8.2026 09:12:27,0s;748;380,081233;400,381025;284,888598;154,727040;15,968987;1601,035073;12197,551175;0,878759
16.8.2026 09:12:28,0s;749;380,084537;399,875346;285,212480;155,133325;15,961503;1596,870864;12209,388954;0,878461
16.8.2026 09:12:29,0s;750;380,063968;400,179972;285,034253;154,953256;15,966974;1597,443400;12209,054743;0,878568
16.8.2026 09:12:30,0s;751;380,089942;400,082917;284,936171;154,711373;15,966332;1598,885120;12204,513330;0,878812
16.8.2026 09:12:31,0s;752;380,112663;400,022161;284,920554;154,717365;15,971659;1594,178673;12202,486848;0,878794
16.8.2026 09:12:32,0s;753;380,096460;399,996100;284,999387;154,600704;15,971078;1595,322361;12203,243434;0,879000
16.8.2026 09:12:33,0s;754;380,107798;399,790762;285,053858;155,586718;15,965797;1604,147610;12220,526957;0,877762
16.8.2026 09:12:34,0s;755;380,084622;400,110283;284,736795;154,320755;15,972389;1598,330941;12197,055669;0,879178
16.8.2026 09:12:35,0s;756;380,085249;400,025455;285,013118;155,277892;15,981424;1594,555025;12200,202385;0,878134
16.8.2026 09:12:36,0s;757;380,119583;399,809533;284,962831;154,719131;15,971195;1600,777822;12206,169104;0,878821
16.8.2026 09:12:37,0s;758;380,094042;400,159314;284,895429;154,466863;15,971019;1602,139136;12202,760560;0,879100
16.8.2026 09:12:38,0s;759;380,077026;399,667491;284,853475;154,408225;15,965198;1601,222541;12192,571250;0,879146
16.8.2026 09:12:39,0s;760;380,107546;399,995230;284,914662;155,356596;15,968969;1603,117558;12213,121530;0,877962
16.8.2026 09:12:40,0s;761;380,081432;399,881816;285,098522;155,255350;15,972441;1604,357200;12209,679483;0,878223
16.8.2026 09:12:41,0s;762;380,068176;400,080428;284,707585;155,423030;15,969414;1594,136941;12210,231682;0,877730
16.8.2026 09:12:42,0s;763;380,102936;400,010468;284,780728;154,633592;15,965537;1599,615476;12202,157672;0,878804
16.8.2026 09:12:43,0s;764;380,066273;400,166233;285,314699;155,619611;15,968067;1601,884034;12207,477306;0,877904
16.8.2026 09:12:44,0s;765;380,114498;399,970587;284,973503;155,538885;15,972780;1599,888166;12210,825843;0,877768
16.8.2026 09:12:45,0s;766;380,053592;400,148081;285,066208;154,903378;15,965269;1599,388842;12207,737267;0,878655
16.8.2026 09:12:46,0s;767;380,097683;400,217847;284,870515;154,751344;15,974990;1602,662869;12207,158808;0,878715
16.8.2026 09:12:47,0s;768;380,060861;400,062389;285,047601;154,980862;15,961383;1595,819648;12201,259253;0,878542
16.8.2026 09:12:48,0s;769;380,057554;400,250767;285,161404;154,918455;15,962570;1603,338497;12203,521024;0,878703
16.8.2026 09:12:49,0s;770;380,010759;400,090392;284,882697;155,135161;15,967311;1594,720466;12205,512433;0,878226
16.8.2026 09:12:50,0s;771;380,060932;400,124682;284,883567;155,127811;15,971470;1606,955426;12202,035133;0,878236
16.8.2026 09:12:51,0s;772;380,091905;400,141410;284,894952;154,927187;15,963734;1603,485605;12210,604822;0,878504
16.8.2026 09:12:52,0s;773;380,054618;400,070718;284,764762;155,387469;15,973053;1596,459134;12204,403842;0,877816
16.8.2026 09:12:53,0s;774;380,061886;400,278015;284,807456;154,749603;15,965801;1600,874412;12200,448792;0,878672
16.8.2026 09:12:54,0s;775;380,109081;399,874073;284,872063;155,462351;15,968343;1597,488842;12213,282181;0,877795
16.8.2026 09:12:55,0s;776;380,039054;399,779530;285,241063;154,900370;15,973145;1599,317510;12201,681765;0,878782
16.8.2026 09:12:56,0s;777;380,117147;399,986365;284,924300;155,266769;15,966346;1602,399497;12205,026778;0,878085
16.8.2026 09:12:57,0s;778;380,080097;399,865175;285,006267;155,395854;15,970914;1597,516986;12210,745093;0,877976
16.8.2026 09:12:58,0s;779;380,085573;399,790381;284,945927;155,056303;15,968223;1600,109475;12209,547096;0,878373
16.8.2026 09:12:59,0s;780;380,060356;400,390657;284,919728;155,008337;15,975712;1599,005964;12203,213108;0,878417
16.8.2026 09:13:00,0s;781;380,039487;400,277976;284,907676;154,887797;15,975621;1601,411937;12206,175161;0,878564
